group_id,season_id,division,group_letter,player_id,slot,played,wins,losses,draws,games_for,games_against,win_pct,points,bonus,total
2012-s1-A-GB,2012-s1,A,B,P1578,1,6,4,2,0,35,25,66.7,12,,12
2012-s1-A-GB,2012-s1,A,B,P1063,2,3,0,3,0,11,19,0.0,0,,0
2012-s1-A-GB,2012-s1,A,B,P1825,3,5,1,4,0,21,29,20.0,3,,3
2012-s1-A-GB,2012-s1,A,B,P1425,4,5,2,3,0,16,34,40.0,6,,6
2012-s1-A-GB,2012-s1,A,B,P1817,5,5,1,4,0,21,29,20.0,3,,3
2012-s1-A-GB,2012-s1,A,B,P1627,6,6,4,2,0,34,26,66.7,12,,12
2012-s1-A-GC,2012-s1,A,C,P1202,0,0,,,,,,,,,
2012-s1-A-GC,2012-s1,A,C,P1567,1,0,,,,,,,,,
2012-s1-A-GC,2012-s1,A,C,P1821,2,0,,,,,,,,,
2012-s1-A-GC,2012-s1,A,C,P1316,3,0,,,,,,,,,
2012-s1-A-GC,2012-s1,A,C,P1719,4,0,,,,,,,,,
2012-s1-A-GC,2012-s1,A,C,P1587,5,0,,,,,,,,,
2012-s1-A-GD,2012-s1,A,D,P0969,0,6,4,1,1,42,18,66.7,13,,13
2012-s1-A-GD,2012-s1,A,D,P0182,1,6,2,2,2,30,30,33.3,8,,8
2012-s1-A-GD,2012-s1,A,D,P1822,2,3,0,3,0,2,28,0.0,0,,0
2012-s1-A-GD,2012-s1,A,D,P1852,3,5,4,1,0,32,18,80.0,12,,12
2012-s1-A-GD,2012-s1,A,D,P1771,4,5,1,4,0,14,36,20.0,3,,3
2012-s1-A-GD,2012-s1,A,D,P1398,5,5,2,2,1,24,26,40.0,7,,7
2012-s1-A-GD,2012-s1,A,D,P1739,6,6,2,4,0,26,34,33.3,6,,6
2012-s1-A-GE,2012-s1,A,E,P0709,0,4,1,3,0,16,24,25.0,3,,3
2012-s1-A-GE,2012-s1,A,E,P1839,1,4,3,1,0,21,19,75.0,9,,9
2012-s1-A-GE,2012-s1,A,E,P1732,2,5,4,1,0,30,20,80.0,12,,12
2012-s1-A-GE,2012-s1,A,E,P1270,3,3,1,2,0,14,16,33.3,3,,3
2012-s1-A-GE,2012-s1,A,E,P1765,4,5,1,1,3,25,25,20.0,6,,6
2012-s1-A-GE,2012-s1,A,E,P1815,5,3,1,2,0,10,20,33.3,3,,3
2012-s1-A-GE,2012-s1,A,E,P0248,6,3,0,3,0,6,24,0.0,0,,0
2012-s1-A-GF,2012-s1,A,F,P1830,0,6,2,3,1,30,30,33.3,7,,7
2012-s1-A-GF,2012-s1,A,F,P1740,1,6,3,3,0,24,36,50.0,9,,9
2012-s1-A-GF,2012-s1,A,F,P0223,2,6,2,4,0,28,32,33.3,6,,6
2012-s1-A-GF,2012-s1,A,F,P1096,3,6,2,1,3,31,29,33.3,9,,9
2012-s1-A-GF,2012-s1,A,F,P1757,4,6,4,2,0,32,28,66.7,12,,12
2012-s1-A-GF,2012-s1,A,F,P1835,5,6,4,2,0,32,28,66.7,12,,12
2012-s1-A-GF,2012-s1,A,F,P1775,6,6,1,4,1,28,32,16.7,4,,4
2012-s1-A-GG,2012-s1,A,G,P1842,0,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P1854,1,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P1791,2,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P1753,3,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P0464,4,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P0076,5,0,0,0,0,0,0,0.0,0,,0
2012-s1-A-GG,2012-s1,A,G,P0029,6,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GA,2012-s1,B,A,P1735,0,6,4,2,0,30,30,66.7,12,,12
2012-s1-B-GA,2012-s1,B,A,P1823,1,5,2,3,0,23,27,40.0,6,,6
2012-s1-B-GA,2012-s1,B,A,P1778,2,5,4,1,0,32,18,80.0,12,,12
2012-s1-B-GA,2012-s1,B,A,P1803,3,1,0,1,0,4,6,0.0,0,,0
2012-s1-B-GA,2012-s1,B,A,P1807,4,5,1,4,0,21,29,20.0,3,,3
2012-s1-B-GA,2012-s1,B,A,P1762,5,4,1,3,0,15,25,25.0,3,,3
2012-s1-B-GA,2012-s1,B,A,P1754,6,4,3,1,0,25,15,75.0,9,,9
2012-s1-B-GB,2012-s1,B,B,P1810,0,6,4,2,0,39,21,66.7,12,,12
2012-s1-B-GB,2012-s1,B,B,P1586,1,4,0,4,0,9,31,0.0,0,,0
2012-s1-B-GB,2012-s1,B,B,P1439,2,6,3,3,0,24,36,50.0,9,,9
2012-s1-B-GB,2012-s1,B,B,P1733,3,5,5,0,0,32,18,100.0,15,,15
2012-s1-B-GB,2012-s1,B,B,P1604,4,5,5,0,0,41,9,100.0,15,,15
2012-s1-B-GB,2012-s1,B,B,P1430,5,4,0,4,0,12,28,0.0,0,,0
2012-s1-B-GB,2012-s1,B,B,P1756,6,4,0,4,0,13,27,0.0,0,,0
2012-s1-B-GC,2012-s1,B,C,P1717,0,6,3,3,0,25,35,50.0,9,,9
2012-s1-B-GC,2012-s1,B,C,P1767,1,6,3,2,1,34,26,50.0,10,,10
2012-s1-B-GC,2012-s1,B,C,P1664,2,5,2,2,1,25,25,40.0,7,,7
2012-s1-B-GC,2012-s1,B,C,P1838,3,6,4,2,0,36,24,66.7,12,,12
2012-s1-B-GC,2012-s1,B,C,P1394,4,6,4,2,0,40,20,66.7,12,,12
2012-s1-B-GC,2012-s1,B,C,P1764,5,5,1,4,0,14,36,20.0,3,,3
2012-s1-B-GC,2012-s1,B,C,P1200,6,6,2,4,0,26,34,33.3,6,,6
2012-s1-B-GD,2012-s1,B,D,P1789,0,0,,,,,,,,,
2012-s1-B-GD,2012-s1,B,D,P1808,1,0,,,,,,,,,
2012-s1-B-GD,2012-s1,B,D,P1741,2,0,,,,,,,,,
2012-s1-B-GD,2012-s1,B,D,P1274,3,0,,,,,,,,,
2012-s1-B-GD,2012-s1,B,D,P1646,4,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P1179,0,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P1051,1,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P1774,2,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P0772,3,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P1458,4,0,,,,,,,,,
2012-s1-B-GE,2012-s1,B,E,P1183,5,0,,,,,,,,,
2012-s1-B-GF,2012-s1,B,F,P1381,0,5,3,2,0,23,27,60.0,9,,9
2012-s1-B-GF,2012-s1,B,F,P1843,1,4,0,4,0,8,32,0.0,0,,0
2012-s1-B-GF,2012-s1,B,F,P1805,2,3,0,3,0,10,20,0.0,0,,0
2012-s1-B-GF,2012-s1,B,F,P1848,3,4,4,0,0,29,11,100.0,12,,12
2012-s1-B-GF,2012-s1,B,F,P1531,4,6,3,2,1,35,25,50.0,10,,10
2012-s1-B-GF,2012-s1,B,F,P1820,5,1,0,1,0,0,10,0.0,0,,0
2012-s1-B-GF,2012-s1,B,F,P1836,6,5,3,2,0,30,20,60.0,9,,9
2012-s1-B-GG,2012-s1,B,G,P1794,0,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1396,1,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1686,2,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1730,3,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1818,4,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1824,5,0,0,0,0,0,0,0.0,0,,0
2012-s1-B-GG,2012-s1,B,G,P1840,6,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GA,2012-s2,A,A,P1765,0,6,1,3,2,30,30,16.7,5,,5
2012-s2-A-GA,2012-s2,A,A,P1849,1,1,0,1,0,1,9,0.0,0,,0
2012-s2-A-GA,2012-s2,A,A,P0772,2,6,4,1,1,34,26,66.7,13,,13
2012-s2-A-GA,2012-s2,A,A,P1808,3,4,4,0,0,28,12,100.0,12,,12
2012-s2-A-GA,2012-s2,A,A,P1425,4,6,0,4,2,25,35,0.0,2,,2
2012-s2-A-GA,2012-s2,A,A,P1732,5,6,1,1,4,29,31,16.7,7,,7
2012-s2-A-GA,2012-s2,A,A,P1249,6,6,2,2,2,28,32,33.3,8,,8
2012-s2-A-GB,2012-s2,A,B,P1584,0,6,4,1,1,33,27,66.7,13,,13
2012-s2-A-GB,2012-s2,A,B,P1854,1,5,1,4,0,13,37,20.0,3,,3
2012-s2-A-GB,2012-s2,A,B,P1771,2,6,3,2,1,33,27,50.0,10,,10
2012-s2-A-GB,2012-s2,A,B,P1419,3,6,3,2,1,37,23,50.0,10,,10
2012-s2-A-GB,2012-s2,A,B,P1770,4,5,3,1,1,32,18,60.0,10,,10
2012-s2-A-GB,2012-s2,A,B,P1775,5,5,0,5,0,14,36,0.0,0,,0
2012-s2-A-GB,2012-s2,A,B,P1096,6,6,3,1,2,34,26,50.0,11,,11
2012-s2-A-GC,2012-s2,A,C,P1251,0,6,5,0,1,39,21,83.3,16,,16
2012-s2-A-GC,2012-s2,A,C,P0064,1,6,3,3,0,32,28,50.0,9,,9
2012-s2-A-GC,2012-s2,A,C,P1398,2,4,1,3,0,16,24,25.0,3,,3
2012-s2-A-GC,2012-s2,A,C,P1825,3,6,2,4,0,24,36,33.3,6,,6
2012-s2-A-GC,2012-s2,A,C,P1755,4,4,1,2,1,15,25,25.0,4,,4
2012-s2-A-GC,2012-s2,A,C,P1802,5,6,1,3,2,28,32,16.7,5,,5
2012-s2-A-GC,2012-s2,A,C,P1830,6,6,4,2,0,36,24,66.7,12,,12
2012-s2-A-GD,2012-s2,A,D,P1791,0,6,2,2,2,30,30,33.3,8,,8
2012-s2-A-GD,2012-s2,A,D,P1396,1,6,4,2,0,36,24,66.7,12,,12
2012-s2-A-GD,2012-s2,A,D,P1523,2,6,2,4,0,28,32,33.3,6,,6
2012-s2-A-GD,2012-s2,A,D,P0951,3,6,3,3,0,25,35,50.0,9,,9
2012-s2-A-GD,2012-s2,A,D,P1757,4,3,1,2,0,14,16,33.3,3,,3
2012-s2-A-GD,2012-s2,A,D,P1821,5,3,0,3,0,8,22,0.0,0,,0
2012-s2-A-GD,2012-s2,A,D,P1801,6,4,4,0,0,29,11,100.0,12,,12
2012-s2-A-GE,2012-s2,A,E,P0182,0,5,3,1,1,29,21,60.0,10,,10
2012-s2-A-GE,2012-s2,A,E,P1773,1,6,2,3,1,26,34,33.3,7,,7
2012-s2-A-GE,2012-s2,A,E,P1051,2,5,0,4,1,17,33,0.0,1,,1
2012-s2-A-GE,2012-s2,A,E,P1748,3,3,0,3,0,6,24,0.0,0,,0
2012-s2-A-GE,2012-s2,A,E,P1839,4,4,2,2,0,20,20,50.0,6,,6
2012-s2-A-GE,2012-s2,A,E,P1587,5,6,5,1,0,44,16,83.3,15,,15
2012-s2-A-GE,2012-s2,A,E,P1842,6,6,4,2,0,33,27,66.7,12,,12
2012-s2-A-GF,2012-s2,A,F,P1202,0,3,1,1,1,13,17,33.3,4,,4
2012-s2-A-GF,2012-s2,A,F,P0368,1,6,5,1,0,38,22,83.3,15,,15
2012-s2-A-GF,2012-s2,A,F,P1810,2,6,1,2,3,29,31,16.7,6,,6
2012-s2-A-GF,2012-s2,A,F,P1103,3,4,1,2,1,19,21,25.0,4,,4
2012-s2-A-GF,2012-s2,A,F,P1745,4,5,3,0,2,29,21,60.0,11,,11
2012-s2-A-GF,2012-s2,A,F,P1063,5,6,2,3,1,31,29,33.3,7,,7
2012-s2-A-GF,2012-s2,A,F,P1381,6,3,0,3,0,10,20,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P0969,0,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P0464,1,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P0024,2,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P1588,3,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P1627,4,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P1316,5,0,0,0,0,0,0,0.0,0,,0
2012-s2-A-GG,2012-s2,A,G,P0223,6,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GA,2012-s2,B,A,P1183,0,5,3,2,0,28,22,60.0,9,,9
2012-s2-B-GA,2012-s2,B,A,P1643,1,5,1,4,0,15,35,20.0,3,,3
2012-s2-B-GA,2012-s2,B,A,P1805,2,6,4,2,0,34,26,66.7,12,,12
2012-s2-B-GA,2012-s2,B,A,P1766,3,5,3,2,0,30,20,60.0,9,,9
2012-s2-B-GA,2012-s2,B,A,P1780,4,2,0,2,0,5,15,0.0,0,,0
2012-s2-B-GA,2012-s2,B,A,P1439,5,6,5,1,0,39,21,83.3,15,,15
2012-s2-B-GA,2012-s2,B,A,P1664,6,5,1,4,0,19,31,20.0,3,,3
2012-s2-B-GB,2012-s2,B,B,P1394,0,2,2,0,0,14,6,100.0,6,,6
2012-s2-B-GB,2012-s2,B,B,P1804,1,4,0,4,0,14,25,0.0,0,,0
2012-s2-B-GB,2012-s2,B,B,P1586,2,5,1,4,0,18,32,20.0,3,,3
2012-s2-B-GB,2012-s2,B,B,P1774,3,4,1,1,2,19,21,25.0,5,,5
2012-s2-B-GB,2012-s2,B,B,P1717,4,6,4,1,1,35,24,66.7,13,,13
2012-s2-B-GB,2012-s2,B,B,P1798,5,5,3,1,1,29,21,60.0,10,,10
2012-s2-B-GB,2012-s2,B,B,P1807,6,5,3,2,0,28,22,60.0,9,,9
2012-s2-B-GC,2012-s2,B,C,P1353,0,6,4,2,0,32,28,66.7,12,,12
2012-s2-B-GC,2012-s2,B,C,P1787,1,6,5,0,1,45,15,83.3,16,,16
2012-s2-B-GC,2012-s2,B,C,P1813,2,6,3,3,0,31,29,50.0,9,,9
2012-s2-B-GC,2012-s2,B,C,P1735,3,6,3,3,0,30,30,50.0,9,,9
2012-s2-B-GC,2012-s2,B,C,P1646,4,6,0,6,0,15,45,0.0,0,,0
2012-s2-B-GC,2012-s2,B,C,P1744,5,6,1,4,1,23,37,16.7,4,,4
2012-s2-B-GC,2012-s2,B,C,P1200,6,6,4,2,0,34,26,66.7,12,,12
2012-s2-B-GD,2012-s2,B,D,P1739,0,5,5,0,0,40,10,100.0,15,,15
2012-s2-B-GD,2012-s2,B,D,P1824,1,2,0,2,0,3,17,0.0,0,,0
2012-s2-B-GD,2012-s2,B,D,P1778,2,6,4,2,0,27,33,66.7,12,,12
2012-s2-B-GD,2012-s2,B,D,P1746,3,2,2,0,0,18,2,100.0,6,,6
2012-s2-B-GD,2012-s2,B,D,P1814,4,3,1,2,0,13,17,33.3,3,,3
2012-s2-B-GD,2012-s2,B,D,P1795,5,4,0,4,0,12,28,0.0,0,,0
2012-s2-B-GD,2012-s2,B,D,P1776,6,2,0,2,0,7,13,0.0,0,,0
2012-s2-B-GE,2012-s2,B,E,P1531,0,6,6,0,0,49,11,100.0,18,,18
2012-s2-B-GE,2012-s2,B,E,P1666,1,4,1,3,0,9,31,25.0,3,,3
2012-s2-B-GE,2012-s2,B,E,P1836,2,5,3,2,0,29,21,60.0,9,,9
2012-s2-B-GE,2012-s2,B,E,P1764,3,5,0,5,0,8,42,0.0,0,,0
2012-s2-B-GE,2012-s2,B,E,P1782,4,5,2,2,1,28,22,40.0,7,,7
2012-s2-B-GE,2012-s2,B,E,P1204,5,3,2,1,0,18,12,66.7,6,,6
2012-s2-B-GE,2012-s2,B,E,P1847,6,2,0,1,1,9,11,0.0,1,,1
2012-s2-B-GF,2012-s2,B,F,P1736,0,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1799,1,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1818,2,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1747,3,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1730,4,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1733,5,0,0,0,0,0,0,0.0,0,,0
2012-s2-B-GF,2012-s2,B,F,P1731,6,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GA,2012-s3,A,A,P1808,0,5,3,1,1,31,19,60.0,10,,10
2012-s3-A-GA,2012-s3,A,A,P0772,1,6,2,4,0,22,38,33.3,6,,6
2012-s3-A-GA,2012-s3,A,A,P1251,2,6,3,2,1,36,24,50.0,10,,10
2012-s3-A-GA,2012-s3,A,A,P1731,3,4,0,4,0,5,35,0.0,0,,0
2012-s3-A-GA,2012-s3,A,A,P0368,4,6,6,0,0,43,17,100.0,18,,18
2012-s3-A-GA,2012-s3,A,A,P1752,5,6,4,2,0,33,27,66.7,12,,12
2012-s3-A-GA,2012-s3,A,A,P0024,6,5,1,4,0,17,33,20.0,3,,3
2012-s3-A-GB,2012-s3,A,B,P1353,0,4,0,4,0,13,27,0.0,0,,0
2012-s3-A-GB,2012-s3,A,B,P1732,1,6,6,0,0,44,16,100.0,18,,18
2012-s3-A-GB,2012-s3,A,B,P1755,2,4,0,3,1,15,25,0.0,1,,1
2012-s3-A-GB,2012-s3,A,B,P1765,3,6,3,2,1,31,29,50.0,10,,10
2012-s3-A-GB,2012-s3,A,B,P1096,4,5,4,1,0,31,19,80.0,12,,12
2012-s3-A-GB,2012-s3,A,B,P1835,5,3,0,2,1,11,19,0.0,1,,1
2012-s3-A-GB,2012-s3,A,B,P1531,6,6,2,3,1,25,35,33.3,7,,7
2012-s3-A-GC,2012-s3,A,C,P1775,0,6,3,3,0,33,27,50.0,9,,9
2012-s3-A-GC,2012-s3,A,C,P1845,1,4,0,4,0,14,26,0.0,0,,0
2012-s3-A-GC,2012-s3,A,C,P0951,2,6,3,3,0,31,29,50.0,9,,9
2012-s3-A-GC,2012-s3,A,C,P1588,3,6,4,2,0,32,28,66.7,12,,12
2012-s3-A-GC,2012-s3,A,C,P0182,4,5,4,0,1,31,19,80.0,13,,13
2012-s3-A-GC,2012-s3,A,C,P1771,5,4,0,3,1,14,26,0.0,1,,1
2012-s3-A-GC,2012-s3,A,C,P1419,6,5,3,2,0,25,25,60.0,9,,9
2012-s3-A-GD,2012-s3,A,D,P0969,0,6,5,1,0,44,16,83.3,15,,15
2012-s3-A-GD,2012-s3,A,D,P1830,1,6,2,2,2,31,29,33.3,8,,8
2012-s3-A-GD,2012-s3,A,D,P1104,2,4,3,1,0,24,16,75.0,9,,9
2012-s3-A-GD,2012-s3,A,D,P0464,3,5,2,3,0,21,29,40.0,6,,6
2012-s3-A-GD,2012-s3,A,D,P1396,4,4,0,3,1,11,29,0.0,1,,1
2012-s3-A-GD,2012-s3,A,D,P1063,5,6,4,1,1,34,26,66.7,13,,13
2012-s3-A-GD,2012-s3,A,D,P1437,6,5,0,5,0,15,35,0.0,0,,0
2012-s3-A-GE,2012-s3,A,E,P1793,0,6,4,2,0,34,26,66.7,12,,12
2012-s3-A-GE,2012-s3,A,E,P1567,1,5,4,1,0,29,21,80.0,12,,12
2012-s3-A-GE,2012-s3,A,E,P1425,2,4,2,2,0,17,23,50.0,6,,6
2012-s3-A-GE,2012-s3,A,E,P1398,3,5,2,3,0,26,24,40.0,6,,6
2012-s3-A-GE,2012-s3,A,E,P1839,4,5,4,1,0,29,21,80.0,12,,12
2012-s3-A-GE,2012-s3,A,E,P1818,5,6,2,4,0,31,29,33.3,6,,6
2012-s3-A-GE,2012-s3,A,E,P1739,6,5,0,5,0,14,36,0.0,0,,0
2012-s3-A-GF,2012-s3,A,F,P1587,0,6,3,2,1,34,26,50.0,10,,10
2012-s3-A-GF,2012-s3,A,F,P0223,1,5,2,2,1,23,27,40.0,7,,7
2012-s3-A-GF,2012-s3,A,F,P1791,2,6,2,1,3,35,25,33.3,9,,9
2012-s3-A-GF,2012-s3,A,F,P1822,3,2,0,2,0,2,18,0.0,0,,0
2012-s3-A-GF,2012-s3,A,F,P1783,4,5,2,2,1,23,27,40.0,7,,7
2012-s3-A-GF,2012-s3,A,F,P1819,5,5,2,2,1,27,23,40.0,7,,7
2012-s3-A-GF,2012-s3,A,F,P1627,6,5,1,1,3,26,24,20.0,6,,6
2012-s3-A-GG,2012-s3,A,G,P1802,0,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P0064,1,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P1316,2,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P1825,3,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P1772,4,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P1578,5,0,0,0,0,0,0,0.0,0,,0
2012-s3-A-GG,2012-s3,A,G,P1523,6,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GA,2012-s3,B,A,P1778,0,5,5,0,0,35,15,100.0,15,,15
2012-s3-B-GA,2012-s3,B,A,P1844,1,4,1,3,0,14,26,25.0,3,,3
2012-s3-B-GA,2012-s3,B,A,P1586,2,5,3,2,0,26,24,60.0,9,,9
2012-s3-B-GA,2012-s3,B,A,P1798,3,4,0,4,0,12,28,0.0,0,,0
2012-s3-B-GA,2012-s3,B,A,P1823,4,6,3,3,0,35,25,50.0,9,,9
2012-s3-B-GA,2012-s3,B,A,P1800,5,5,2,3,0,22,28,40.0,6,,6
2012-s3-B-GA,2012-s3,B,A,P0248,6,1,1,0,0,6,4,100.0,3,,3
2012-s3-B-GB,2012-s3,B,B,P1781,0,5,1,4,0,17,33,20.0,3,,3
2012-s3-B-GB,2012-s3,B,B,P1664,1,5,3,1,1,31,19,60.0,10,,10
2012-s3-B-GB,2012-s3,B,B,P1762,2,3,1,2,0,9,21,33.3,3,,3
2012-s3-B-GB,2012-s3,B,B,P1733,3,5,4,1,0,34,16,80.0,12,,12
2012-s3-B-GB,2012-s3,B,B,P1747,4,1,0,1,0,3,7,0.0,0,,0
2012-s3-B-GB,2012-s3,B,B,P1827,5,3,1,2,0,10,20,33.3,3,,3
2012-s3-B-GB,2012-s3,B,B,P1790,6,3,1,1,1,19,11,33.3,4,,4
2012-s3-B-GC,2012-s3,B,C,P1794,0,4,1,3,0,13,27,25.0,3,,3
2012-s3-B-GC,2012-s3,B,C,P1646,1,5,1,4,0,17,33,20.0,3,,3
2012-s3-B-GC,2012-s3,B,C,P1439,2,6,4,2,0,38,22,66.7,12,,12
2012-s3-B-GC,2012-s3,B,C,P1746,3,4,4,0,0,33,7,100.0,12,,12
2012-s3-B-GC,2012-s3,B,C,P1394,4,3,1,2,0,11,19,33.3,3,,3
2012-s3-B-GC,2012-s3,B,C,P1792,5,4,0,4,0,14,26,0.0,0,,0
2012-s3-B-GC,2012-s3,B,C,P1805,6,6,5,1,0,34,26,83.3,15,,15
2012-s3-B-GD,2012-s3,B,D,P1786,0,5,2,2,1,24,26,40.0,7,,7
2012-s3-B-GD,2012-s3,B,D,P1813,1,5,2,2,1,27,23,40.0,7,,7
2012-s3-B-GD,2012-s3,B,D,P1686,2,5,4,0,1,39,11,80.0,13,,13
2012-s3-B-GD,2012-s3,B,D,P1811,3,4,2,2,0,22,18,50.0,6,,6
2012-s3-B-GD,2012-s3,B,D,P1381,4,5,2,3,0,20,30,40.0,6,,6
2012-s3-B-GD,2012-s3,B,D,P1807,5,6,3,2,1,31,29,50.0,10,,10
2012-s3-B-GD,2012-s3,B,D,P1744,6,4,0,4,0,7,33,0.0,0,,0
2012-s3-B-GE,2012-s3,B,E,P1735,0,6,3,3,0,29,31,50.0,9,,9
2012-s3-B-GE,2012-s3,B,E,P1736,1,4,0,4,0,8,32,0.0,0,,0
2012-s3-B-GE,2012-s3,B,E,P1717,2,6,1,5,0,22,38,16.7,3,,3
2012-s3-B-GE,2012-s3,B,E,P1183,3,6,5,0,1,41,19,83.3,16,,16
2012-s3-B-GE,2012-s3,B,E,P1774,4,5,2,3,0,26,24,40.0,6,,6
2012-s3-B-GE,2012-s3,B,E,P1737,5,6,4,1,1,38,22,66.7,13,,13
2012-s3-B-GE,2012-s3,B,E,P1730,6,5,3,2,0,26,24,60.0,9,,9
2012-s3-B-GF,2012-s3,B,F,P1840,0,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P1779,1,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P1607,2,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P1551,3,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P1836,4,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P1759,5,0,0,0,0,0,0,0.0,0,,0
2012-s3-B-GF,2012-s3,B,F,P0051,6,0,0,0,0,0,0,0.0,0,,0
2012-s4-A-GA,2012-s4,A,A,P1588,0,5,2,2,1,27,23,40.0,7,,7
2012-s4-A-GA,2012-s4,A,A,P0962,1,6,0,6,0,17,43,0.0,0,,0
2012-s4-A-GA,2012-s4,A,A,P0368,2,6,4,2,0,37,23,66.7,12,,12
2012-s4-A-GA,2012-s4,A,A,P1791,3,6,4,2,0,32,28,66.7,12,,12
2012-s4-A-GA,2012-s4,A,A,P1104,4,4,3,1,0,23,17,75.0,9,,9
2012-s4-A-GA,2012-s4,A,A,P1316,5,6,4,2,0,33,27,66.7,12,,12
2012-s4-A-GA,2012-s4,A,A,P1138,6,5,1,3,1,21,29,20.0,4,,4
2012-s4-A-GB,2012-s4,A,B,P1278,0,6,3,1,2,34,26,50.0,11,,11
2012-s4-A-GB,2012-s4,A,B,P1085,1,6,1,3,2,24,36,16.7,5,,5
2012-s4-A-GB,2012-s4,A,B,P1839,2,4,2,0,2,24,16,50.0,8,,8
2012-s4-A-GB,2012-s4,A,B,P0951,3,4,1,3,0,16,24,25.0,3,,3
2012-s4-A-GB,2012-s4,A,B,P0969,4,6,4,2,0,36,24,66.7,12,,12
2012-s4-A-GB,2012-s4,A,B,P1249,5,6,4,2,0,31,29,66.7,12,,12
2012-s4-A-GB,2012-s4,A,B,P1738,6,4,0,4,0,15,25,0.0,0,,0
2012-s4-A-GC,2012-s4,A,C,P1604,0,6,1,4,1,26,34,16.7,4,,4
2012-s4-A-GC,2012-s4,A,C,P1793,1,5,4,1,0,35,15,80.0,12,,12
2012-s4-A-GC,2012-s4,A,C,P0182,2,4,3,0,1,24,16,75.0,10,,10
2012-s4-A-GC,2012-s4,A,C,P1805,3,6,2,2,2,28,32,33.3,8,,8
2012-s4-A-GC,2012-s4,A,C,P1755,4,4,1,2,1,13,27,25.0,4,,4
2012-s4-A-GC,2012-s4,A,C,P1183,5,5,0,5,0,15,35,0.0,0,,0
2012-s4-A-GC,2012-s4,A,C,P1808,6,6,4,1,1,39,21,66.7,13,,13
2012-s4-A-GD,2012-s4,A,D,P1765,0,6,5,1,0,38,22,83.3,15,,15
2012-s4-A-GD,2012-s4,A,D,P1063,1,5,3,2,0,28,22,60.0,9,,9
2012-s4-A-GD,2012-s4,A,D,P1523,2,2,0,2,0,6,14,0.0,0,,0
2012-s4-A-GD,2012-s4,A,D,P1587,3,4,1,3,0,18,22,25.0,3,,3
2012-s4-A-GD,2012-s4,A,D,P1398,4,4,1,3,0,13,27,25.0,3,,3
