playoff_id,season_id,division,seed,player_id,handle
2009-s4-B,2009-s4,B,8,P1276,hopp_s0
2009-s4-B,2009-s4,B,25,,TBD
2009-s4-B,2009-s4,B,9,P1285,its_stevie
2009-s4-B,2009-s4,B,24,,TBD
2009-s4-B,2009-s4,B,4,P0772,sergio_zarate_7
2009-s4-B,2009-s4,B,29,,TBD
2009-s4-B,2009-s4,B,13,P1319,ll_plan_ll
2009-s4-B,2009-s4,B,20,,TBD
2009-s4-B,2009-s4,B,5,P1234,maintain.composure
2009-s4-B,2009-s4,B,28,,TBD
2009-s4-B,2009-s4,B,12,P1374,u_got_no_skillz
2009-s4-B,2009-s4,B,21,,TBD
2009-s4-B,2009-s4,B,2,P1188,xwutangx
2009-s4-B,2009-s4,B,31,,bye
2009-s4-B,2009-s4,B,15,P1181,newb.on_loose
2009-s4-B,2009-s4,B,18,,TBD
2009-s4-B,2009-s4,B,7,P0327,devilstature
2009-s4-B,2009-s4,B,26,,TBD
2009-s4-B,2009-s4,B,10,P1214,xlx_shogun_xlx
2009-s4-B,2009-s4,B,23,,TBD
2009-s4-B,2009-s4,B,3,P0344,real_fkin_deal
2009-s4-B,2009-s4,B,30,,TBD
2009-s4-B,2009-s4,B,14,P1264,omgs
2009-s4-B,2009-s4,B,19,,TBD
2009-s4-B,2009-s4,B,6,P1328,messy.ryan
2009-s4-B,2009-s4,B,27,,TBD
2009-s4-B,2009-s4,B,11,P1200,big_pokerdan
2009-s4-B,2009-s4,B,22,,TBD
2009-s5-A,2009-s5,A,1,P1334,MJ_The_King
2009-s5-A,2009-s5,A,32,,bye
2009-s5-A,2009-s5,A,16,P1390,Zach_23_
2009-s5-A,2009-s5,A,17,P1014,worst_player_yet
2009-s5-A,2009-s5,A,8,P0658,AaaaaaaaaNIL
2009-s5-A,2009-s5,A,25,P1314,ll_ketan_ll
2009-s5-A,2009-s5,A,9,P1223,i.am_the_zodiac
2009-s5-A,2009-s5,A,24,P0273,midwestern_pool_champ
2009-s5-A,2009-s5,A,4,P1337,MUSTANG9082
2009-s5-A,2009-s5,A,29,,bye
2009-s5-A,2009-s5,A,13,P1338,mvp_realm
2009-s5-A,2009-s5,A,20,P1088,xl_gameover_lx
2009-s5-A,2009-s5,A,5,P1030,Drill__
2009-s5-A,2009-s5,A,28,P0051,diosmaradonaforever
2009-s5-A,2009-s5,A,12,P1369,xxl_machine_lxx
2009-s5-A,2009-s5,A,21,P0711,conor_b_1992
2009-s5-A,2009-s5,A,2,P0073,xlx_britishpoolking_xlx
2009-s5-A,2009-s5,A,31,,bye
2009-s5-A,2009-s5,A,15,P0772,SERGIO_ZARATE_7
2009-s5-A,2009-s5,A,18,P1380,x_therage
2009-s5-A,2009-s5,A,7,P0764,expect.defeat
2009-s5-A,2009-s5,A,26,P1350,Powers_Seduction
2009-s5-A,2009-s5,A,10,P1335,Mr.PAKiZ_RULES
2009-s5-A,2009-s5,A,23,P1172,unreal_control
2009-s5-A,2009-s5,A,3,P0707,xchriskarenx
2009-s5-A,2009-s5,A,30,,TBD
2009-s5-A,2009-s5,A,14,P1180,_brimstone_
2009-s5-A,2009-s5,A,19,P0491,ta.lent
2009-s5-A,2009-s5,A,6,P1251,luisj_barreto
2009-s5-A,2009-s5,A,27,P0951,adambuddy
2009-s5-A,2009-s5,A,11,P1389,x_real.deal_x
2009-s5-A,2009-s5,A,22,P0368,XX_APOCALIPSYS_XX
2009-s5-B,2009-s5,B,1,P1053,l_lost_my_marblez
2009-s5-B,2009-s5,B,32,,bye
2009-s5-B,2009-s5,B,16,P1359,RoyalAssassins
2009-s5-B,2009-s5,B,17,P1258,dul2an
2009-s5-B,2009-s5,B,8,P0217,bang.king
2009-s5-B,2009-s5,B,25,,TBD
2009-s5-B,2009-s5,B,9,P1371,superb.shot
2009-s5-B,2009-s5,B,24,,TBD
2009-s5-B,2009-s5,B,4,P1240,craig_bankz
2009-s5-B,2009-s5,B,29,,TBD
2009-s5-B,2009-s5,B,13,P1271,GetBiz
2009-s5-B,2009-s5,B,20,,TBD
2009-s5-B,2009-s5,B,5,P1189,experrt
2009-s5-B,2009-s5,B,28,,TBD
2009-s5-B,2009-s5,B,12,P1249,Sourwood
2009-s5-B,2009-s5,B,21,,TBD
2009-s5-B,2009-s5,B,2,P0327,devilstature
2009-s5-B,2009-s5,B,31,,bye
2009-s5-B,2009-s5,B,15,P1201,KingBilly_99
2009-s5-B,2009-s5,B,18,P1313,xl_bankqueen_lx
2009-s5-B,2009-s5,B,7,P1211,xlx_aimtastic_xlx
2009-s5-B,2009-s5,B,26,,TBD
2009-s5-B,2009-s5,B,10,P1317,l2vd.l3litz
2009-s5-B,2009-s5,B,23,,TBD
2009-s5-B,2009-s5,B,3,P1270,run_it_down
2009-s5-B,2009-s5,B,30,,TBD
2009-s5-B,2009-s5,B,14,P1319,ll_plan_ll
2009-s5-B,2009-s5,B,19,,TBD
2009-s5-B,2009-s5,B,6,P1374,u_got_no_skillz
2009-s5-B,2009-s5,B,27,,TBD
2009-s5-B,2009-s5,B,11,P1199,the_lvlag1cian
2009-s5-B,2009-s5,B,22,,TBD
2009-s6-A,2009-s6,A,1,P0951,adambuddy
2009-s6-A,2009-s6,A,32,,bye
2009-s6-A,2009-s6,A,16,P1380,x_therage
2009-s6-A,2009-s6,A,17,P1382,xlx_qball_xlx
2009-s6-A,2009-s6,A,8,P1226,xxl_czechmate_lxx
2009-s6-A,2009-s6,A,25,P1063,pro.jeremy
2009-s6-A,2009-s6,A,9,P0073,xlx_britishpoolking_xlx
2009-s6-A,2009-s6,A,24,P1283,ilezo
2009-s6-A,2009-s6,A,4,P0984,p00l_charlie
2009-s6-A,2009-s6,A,29,,TBD
2009-s6-A,2009-s6,A,13,P1075,xlx_skill_xlx
2009-s6-A,2009-s6,A,20,P1096,l1_stephen_1
2009-s6-A,2009-s6,A,5,P1251,luisj_barreto
2009-s6-A,2009-s6,A,28,,TBD
2009-s6-A,2009-s6,A,12,P1215,legend.skillz
2009-s6-A,2009-s6,A,21,P1350,Powers_Seduction
2009-s6-A,2009-s6,A,2,P0672,mvp_sicc
2009-s6-A,2009-s6,A,31,,bye
2009-s6-A,2009-s6,A,15,P0658,AaaaaaaaaNIL
2009-s6-A,2009-s6,A,18,P1030,Drill__
2009-s6-A,2009-s6,A,7,P0029,jabronni16
2009-s6-A,2009-s6,A,26,P1300,leeds_united14
2009-s6-A,2009-s6,A,10,P1334,MJ_The_King
2009-s6-A,2009-s6,A,23,P1348,s.ymmetry
2009-s6-A,2009-s6,A,3,P1088,xl_gameover_lx
2009-s6-A,2009-s6,A,30,,TBD
2009-s6-A,2009-s6,A,14,P1270,run_it_down
2009-s6-A,2009-s6,A,19,P0772,SERGIO_ZARATE_7
2009-s6-A,2009-s6,A,6,P0140,zl_stu_lz
2009-s6-A,2009-s6,A,27,,TBD
2009-s6-A,2009-s6,A,11,P0962,optimus.price_xl
2009-s6-A,2009-s6,A,22,P0948,_Woo_Hoo_
2009-s6-B,2009-s6,B,1,P0248,cha0tic_01
2009-s6-B,2009-s6,B,32,,bye
2009-s6-B,2009-s6,B,16,P1228,r3dneck_pride
2009-s6-B,2009-s6,B,17,P1200,big_pokerdan
2009-s6-B,2009-s6,B,8,P1262,Easyrun
2009-s6-B,2009-s6,B,25,,TBD
2009-s6-B,2009-s6,B,9,P1199,the_lvlag1cian
2009-s6-B,2009-s6,B,24,,TBD
2009-s6-B,2009-s6,B,4,P1246,shooting_for_something
2009-s6-B,2009-s6,B,29,,TBD
2009-s6-B,2009-s6,B,13,P1264,omgs
2009-s6-B,2009-s6,B,20,,TBD
2009-s6-B,2009-s6,B,5,P1321,ll_pothead_x_sniper_ll
2009-s6-B,2009-s6,B,28,,TBD
2009-s6-B,2009-s6,B,12,P1286,jaded_karma
2009-s6-B,2009-s6,B,21,,TBD
2009-s6-B,2009-s6,B,2,P1239,p00l_craig
2009-s6-B,2009-s6,B,31,,bye
2009-s6-B,2009-s6,B,15,P1363,Seanmannn
2009-s6-B,2009-s6,B,18,P1342,nish_the_nub
2009-s6-B,2009-s6,B,7,P1097,l3lack_jesus
2009-s6-B,2009-s6,B,26,,TBD
2009-s6-B,2009-s6,B,10,P1250,st0mped
2009-s6-B,2009-s6,B,23,,TBD
2009-s6-B,2009-s6,B,3,P1277,hornyscots
2009-s6-B,2009-s6,B,30,,TBD
2009-s6-B,2009-s6,B,14,P0217,bang.king
2009-s6-B,2009-s6,B,19,,TBD
2009-s6-B,2009-s6,B,6,P0296,so_wolf_cub4
2009-s6-B,2009-s6,B,27,,TBD
2009-s6-B,2009-s6,B,11,P1106,ll_pool_rookie_ll
2009-s6-B,2009-s6,B,22,,TBD
2010-s1-A,2010-s1,A,1,P0672,mvp_sicc
2010-s1-A,2010-s1,A,32,,bye
2010-s1-A,2010-s1,A,16,P1334,MJ_The_King
2010-s1-A,2010-s1,A,17,P0658,AaaaaaaaaNIL
2010-s1-A,2010-s1,A,8,P1426,spc_elite
2010-s1-A,2010-s1,A,25,P1450,mvp_pro
2010-s1-A,2010-s1,A,9,P1075,xlx_skill_xlx
2010-s1-A,2010-s1,A,24,P0969,bigblue2k
2010-s1-A,2010-s1,A,4,P1545,skilledpooler
2010-s1-A,2010-s1,A,29,P1496,saildude99
2010-s1-A,2010-s1,A,13,P1063,pro.jeremy
2010-s1-A,2010-s1,A,20,P1088,xl_gameover_lx
2010-s1-A,2010-s1,A,5,P0029,jabronni16
2010-s1-A,2010-s1,A,28,P1554,UN_NATURAL
2010-s1-A,2010-s1,A,12,P1530,revenge_of_spg
2010-s1-A,2010-s1,A,21,P0853,msc_masta
2010-s1-A,2010-s1,A,2,P1340,n00b.ski11z
2010-s1-A,2010-s1,A,31,,bye
2010-s1-A,2010-s1,A,15,P0140,zl_stu_lz
2010-s1-A,2010-s1,A,18,P1249,Sourwood
2010-s1-A,2010-s1,A,7,P1514,pool.shark0
2010-s1-A,2010-s1,A,26,P1300,leeds_united14
2010-s1-A,2010-s1,A,10,P1215,legend.skillz
2010-s1-A,2010-s1,A,23,P1425,TrueBoston
2010-s1-A,2010-s1,A,3,P1521,mvp_todd
2010-s1-A,2010-s1,A,30,P1491,king.kree
2010-s1-A,2010-s1,A,14,P1564,xx_apocalypsis_xx
2010-s1-A,2010-s1,A,19,P1380,x_therage
2010-s1-A,2010-s1,A,6,P1233,ohmygodtherearenonamesleft
2010-s1-A,2010-s1,A,27,P1096,l1_stephen_1
2010-s1-A,2010-s1,A,11,P1441,Xx_CK_xX
2010-s1-A,2010-s1,A,22,P1429,lvlusic_ls_lvly_l7rug
2010-s1-B,2010-s1,B,1,P1328,messy.ryan
2010-s1-B,2010-s1,B,32,,bye
2010-s1-B,2010-s1,B,16,P0205,arctic_cat_limited
2010-s1-B,2010-s1,B,17,P0217,bang.king
2010-s1-B,2010-s1,B,8,P1199,the_lvlag1cian
2010-s1-B,2010-s1,B,25,,TBD
2010-s1-B,2010-s1,B,9,P1506,ll_pro.nub_ll
2010-s1-B,2010-s1,B,24,,TBD
2010-s1-B,2010-s1,B,4,P1182,mvp.cubs
2010-s1-B,2010-s1,B,29,,TBD
2010-s1-B,2010-s1,B,13,P1416,Big_Skittles
2010-s1-B,2010-s1,B,20,,TBD
2010-s1-B,2010-s1,B,5,P1414,bang.fail
2010-s1-B,2010-s1,B,28,,TBD
2010-s1-B,2010-s1,B,12,P0344,real_fkin_deal
2010-s1-B,2010-s1,B,21,,TBD
2010-s1-B,2010-s1,B,2,P1420,blow_my_rod
2010-s1-B,2010-s1,B,31,,bye
2010-s1-B,2010-s1,B,15,P1422,Typical_Male_
2010-s1-B,2010-s1,B,18,P1313,xl_bankqueen_lx
2010-s1-B,2010-s1,B,7,P1525,nullified
2010-s1-B,2010-s1,B,26,,TBD
2010-s1-B,2010-s1,B,10,P1392,___imaj___
2010-s1-B,2010-s1,B,23,,TBD
2010-s1-B,2010-s1,B,3,P0064,handkrash
2010-s1-B,2010-s1,B,30,,TBD
2010-s1-B,2010-s1,B,14,P1264,omgs
2010-s1-B,2010-s1,B,19,,TBD
2010-s1-B,2010-s1,B,6,P1218,cc.chicky
2010-s1-B,2010-s1,B,27,,TBD
2010-s1-B,2010-s1,B,11,P0841,ll_eskimo_ownage_ll
2010-s1-B,2010-s1,B,22,,TBD
2010-s2-A,2010-s2,A,1,P1334,MJ_The_King
2010-s2-A,2010-s2,A,32,,bye
2010-s2-A,2010-s2,A,16,P1380,x_therage
2010-s2-A,2010-s2,A,17,P1300,leeds_united14
2010-s2-A,2010-s2,A,8,P1022,poolist
2010-s2-A,2010-s2,A,25,P1397,AaaaaaaaaNlL
2010-s2-A,2010-s2,A,9,P0010,HawkeyeStriker
2010-s2-A,2010-s2,A,24,P1420,blow_my_rod
2010-s2-A,2010-s2,A,4,P1434,c-b
2010-s2-A,2010-s2,A,29,,TBD
2010-s2-A,2010-s2,A,13,P0951,adambuddy
2010-s2-A,2010-s2,A,20,P0757,get_drewed
2010-s2-A,2010-s2,A,5,P1459,deep.cerebro
2010-s2-A,2010-s2,A,28,P1497,TOyBOy2Die4u
2010-s2-A,2010-s2,A,12,P0101,ReallyBigAssNegro
2010-s2-A,2010-s2,A,21,P1148,xsoubanhx
2010-s2-A,2010-s2,A,2,P0672,mvp_sicc
2010-s2-A,2010-s2,A,31,,bye
2010-s2-A,2010-s2,A,15,P1565,xxl_machine_lxx [w/c]
2010-s2-A,2010-s2,A,18,P1562,worst_player_yet [w/c]
2010-s2-A,2010-s2,A,7,P1318,Lewissss
2010-s2-A,2010-s2,A,26,P1088,xl_gameover_lx
2010-s2-A,2010-s2,A,10,P1340,n00b.ski11z
2010-s2-A,2010-s2,A,23,P1518,mvp_chiddy [w/c]
2010-s2-A,2010-s2,A,3,P1441,Xx_CK_xX
2010-s2-A,2010-s2,A,30,,TBD
2010-s2-A,2010-s2,A,14,P0988,mr_camtasia
2010-s2-A,2010-s2,A,19,P1425,TrueBoston
2010-s2-A,2010-s2,A,6,P0140,zl_stu_lz
2010-s2-A,2010-s2,A,27,P1436,x_majik.shots_x
2010-s2-A,2010-s2,A,11,P0073,xlx_britishpoolking_xlx
2010-s2-A,2010-s2,A,22,P1557,UN_NATURAL [w/c]
2010-s2-B,2010-s2,B,1,P1398,acemacer10987
2010-s2-B,2010-s2,B,32,,bye
2010-s2-B,2010-s2,B,16,P1476,I_BeTheRealDeal [w/c]
2010-s2-B,2010-s2,B,17,P1505,ll_pothead_x_sniper_ll [w/c]
2010-s2-B,2010-s2,B,8,P1495,kansas_pool_k1ng
2010-s2-B,2010-s2,B,25,,TBD
2010-s2-B,2010-s2,B,9,P1435,c.marcoo
2010-s2-B,2010-s2,B,24,,TBD
2010-s2-B,2010-s2,B,4,P1516,sexy.l3anker
2010-s2-B,2010-s2,B,29,,TBD
2010-s2-B,2010-s2,B,13,P1482,lunatic1285
2010-s2-B,2010-s2,B,20,P1463,Victoria_7k
2010-s2-B,2010-s2,B,5,P1138,nick_ownzz
2010-s2-B,2010-s2,B,28,,TBD
2010-s2-B,2010-s2,B,12,P1447,COOLDEEP_4
2010-s2-B,2010-s2,B,21,,TBD
2010-s2-B,2010-s2,B,2,P1432,xXxXxXxXx_BrYaN_xXxXxXxXx
2010-s2-B,2010-s2,B,31,,bye
2010-s2-B,2010-s2,B,15,P1523,xlx_nish_xlx
2010-s2-B,2010-s2,B,18,P1529,pr0.sk1llz [w/c]
2010-s2-B,2010-s2,B,7,P1419,black_stallion009
2010-s2-B,2010-s2,B,26,,TBD
2010-s2-B,2010-s2,B,10,P1478,im_rees
2010-s2-B,2010-s2,B,23,,TBD
2010-s2-B,2010-s2,B,3,P1460,derek98_
2010-s2-B,2010-s2,B,30,,TBD
2010-s2-B,2010-s2,B,14,P1113,lvlusti
2010-s2-B,2010-s2,B,19,P1400,CND_095
2010-s2-B,2010-s2,B,6,P1483,l3reak_it_out
2010-s2-B,2010-s2,B,27,,TBD
2010-s2-B,2010-s2,B,11,P1535,xl_gooner_lx
2010-s2-B,2010-s2,B,22,,TBD
2010-s3-A,2010-s3,A,1,P1022,poolist
2010-s3-A,2010-s3,A,32,,bye
2010-s3-A,2010-s3,A,16,P1451,mvp_chiddy
2010-s3-A,2010-s3,A,17,P1304,runmatic
2010-s3-A,2010-s3,A,8,P0951,adambuddy
2010-s3-A,2010-s3,A,25,P1498,toyboy2die4
2010-s3-A,2010-s3,A,9,P1249,Sourwood
2010-s3-A,2010-s3,A,24,P1441,Xx_CK_xX
2010-s3-A,2010-s3,A,4,P1262,Easyrun
2010-s3-A,2010-s3,A,29,,bye
2010-s3-A,2010-s3,A,13,P1300,leeds_united14
2010-s3-A,2010-s3,A,20,P1539,SERGI_BOCA
2010-s3-A,2010-s3,A,5,P0073,xlx_britishpoolking_xlx
2010-s3-A,2010-s3,A,28,P1312,ultrabeats_scooter
2010-s3-A,2010-s3,A,12,P1528,sleepyman619
2010-s3-A,2010-s3,A,21,P1415,fhm_champion
2010-s3-A,2010-s3,A,2,P0672,mvp_sicc
2010-s3-A,2010-s3,A,31,,bye
2010-s3-A,2010-s3,A,15,P1483,l3reak_it_out
2010-s3-A,2010-s3,A,18,P1393,__Trav__
2010-s3-A,2010-s3,A,7,P0689,c_o_r_e_y_y
2010-s3-A,2010-s3,A,26,P1096,l1_stephen_1
2010-s3-A,2010-s3,A,10,P1515,pool.sharko
2010-s3-A,2010-s3,A,23,P1475,fsm_hero
2010-s3-A,2010-s3,A,3,P1334,MJ_The_King
2010-s3-A,2010-s3,A,30,,bye
2010-s3-A,2010-s3,A,14,P1520,mvp_n00b
2010-s3-A,2010-s3,A,19,P1148,xsoubanhx
2010-s3-A,2010-s3,A,6,P1425,sykology
2010-s3-A,2010-s3,A,27,P1517,mvp_cha0tic
2010-s3-A,2010-s3,A,11,P0969,sixohtwo
2010-s3-A,2010-s3,A,22,P1399,ACE2202
2010-s3-B,2010-s3,B,1,P1419,black_stallion009
2010-s3-B,2010-s3,B,32,,bye
2010-s3-B,2010-s3,B,16,P1429,lvlusic_ls_lvly_l7rug
2010-s3-B,2010-s3,B,17,P1468,MR. RITE
2010-s3-B,2010-s3,B,8,P1554,UN_NATURAL
2010-s3-B,2010-s3,B,25,,bye
2010-s3-B,2010-s3,B,9,P1433,busted_open
2010-s3-B,2010-s3,B,24,,bye
2010-s3-B,2010-s3,B,4,P1440,fv_arctic
2010-s3-B,2010-s3,B,29,,bye
2010-s3-B,2010-s3,B,13,P0217,bang.king
2010-s3-B,2010-s3,B,20,,bye
2010-s3-B,2010-s3,B,5,P1113,lvlusti
2010-s3-B,2010-s3,B,28,,bye
2010-s3-B,2010-s3,B,12,P1531,Rich5148
2010-s3-B,2010-s3,B,21,,bye
2010-s3-B,2010-s3,B,2,P1516,sexy.l3anker
2010-s3-B,2010-s3,B,31,,bye
2010-s3-B,2010-s3,B,15,P1418,billiard_inc
2010-s3-B,2010-s3,B,18,P0726,mvp_croz
2010-s3-B,2010-s3,B,7,P1083,themvp66
2010-s3-B,2010-s3,B,26,,bye
2010-s3-B,2010-s3,B,10,P1413,astro61200
2010-s3-B,2010-s3,B,23,,bye
2010-s3-B,2010-s3,B,3,P1456,lone__wolf
2010-s3-B,2010-s3,B,30,,bye
2010-s3-B,2010-s3,B,14,P1536,safdarbandali
2010-s3-B,2010-s3,B,19,P1313,xl_bankqueen_lx
2010-s3-B,2010-s3,B,6,P1484,voxxington
2010-s3-B,2010-s3,B,27,,bye
2010-s3-B,2010-s3,B,11,P1396,jt.jester
2010-s3-B,2010-s3,B,22,,bye
2010-s4-A,2010-s4,A,1,P1410,underdogg_
2010-s4-A,2010-s4,A,32,,bye
2010-s4-A,2010-s4,A,16,P1419,black_stallion009
2010-s4-A,2010-s4,A,17,P1446,thebezisback
2010-s4-A,2010-s4,A,8,P0951,adambuddy
2010-s4-A,2010-s4,A,25,P1558,viva.la_pom W/C
2010-s4-A,2010-s4,A,9,P0250,ll_chex_ll
2010-s4-A,2010-s4,A,24,P1054,killah_jason
2010-s4-A,2010-s4,A,4,P1511,Mattskie
2010-s4-A,2010-s4,A,29,,bye
2010-s4-A,2010-s4,A,13,P1022,poolist
2010-s4-A,2010-s4,A,20,P1393,__Trav__
2010-s4-A,2010-s4,A,5,P1399,ACE2202
2010-s4-A,2010-s4,A,28,P1552,toyboy2die4u W/C
2010-s4-A,2010-s4,A,12,P1262,Easyrun
2010-s4-A,2010-s4,A,21,P1437,freak.ofpool
2010-s4-A,2010-s4,A,2,P0754,hp_king22
2010-s4-A,2010-s4,A,31,,bye
2010-s4-A,2010-s4,A,15,P1457,DazzyRacin
2010-s4-A,2010-s4,A,18,P1381,TlNO_NICA
2010-s4-A,2010-s4,A,7,P1223,i.am_the_zodiac
2010-s4-A,2010-s4,A,26,P1503,l1_stephen_1 W/C
2010-s4-A,2010-s4,A,10,P0969,sixohtwo
2010-s4-A,2010-s4,A,23,P1406,HAIRY_ANACONDA
2010-s4-A,2010-s4,A,3,P1404,aka_hero
2010-s4-A,2010-s4,A,30,,bye
2010-s4-A,2010-s4,A,14,P1452,godly_craig
2010-s4-A,2010-s4,A,19,P1539,Sergi_Boca
2010-s4-A,2010-s4,A,6,P0073,xlx_britishpoolking_xlx
2010-s4-A,2010-s4,A,27,P1504,leeds_united14 W/C
2010-s4-A,2010-s4,A,11,P1180,_brimstone_
2010-s4-A,2010-s4,A,22,P1403,aka_cryptic
2010-s4-B,2010-s4,B,1,P1440,fv_arctic
2010-s4-B,2010-s4,B,32,,bye
2010-s4-B,2010-s4,B,16,P1541,sexy.l3anker W/C
2010-s4-B,2010-s4,B,17,P1563,xl_bankqueen_lx W/C
2010-s4-B,2010-s4,B,8,P1392,___imaj___
2010-s4-B,2010-s4,B,25,,bye
2010-s4-B,2010-s4,B,9,P1507,ll_xtc_ll
2010-s4-B,2010-s4,B,24,,bye
2010-s4-B,2010-s4,B,4,P1536,safdarbandali
2010-s4-B,2010-s4,B,29,,bye
2010-s4-B,2010-s4,B,13,P1456,lone__wolf
2010-s4-B,2010-s4,B,20,P1473,EddieS56 W/C
2010-s4-B,2010-s4,B,5,P1057,jasonlippi01
2010-s4-B,2010-s4,B,28,,bye
2010-s4-B,2010-s4,B,12,P1412,zshwayze
2010-s4-B,2010-s4,B,21,,bye
2010-s4-B,2010-s4,B,2,P1519,mvp_crozz
2010-s4-B,2010-s4,B,31,,bye
2010-s4-B,2010-s4,B,15,P1500,M_N_A_V
2010-s4-B,2010-s4,B,18,P1431,brom884704 W/C
2010-s4-B,2010-s4,B,7,P0383,pain_purifies
2010-s4-B,2010-s4,B,26,,bye
2010-s4-B,2010-s4,B,10,P0327,devilstature
2010-s4-B,2010-s4,B,23,,bye
2010-s4-B,2010-s4,B,3,P1465,need_weed_
2010-s4-B,2010-s4,B,30,,bye
2010-s4-B,2010-s4,B,14,P1534,skilled.banger
2010-s4-B,2010-s4,B,19,P1527,outlaw_king_taft W/C
2010-s4-B,2010-s4,B,6,P1531,Rich5148
2010-s4-B,2010-s4,B,27,,bye
2010-s4-B,2010-s4,B,11,P1402,Aimester
2010-s4-B,2010-s4,B,22,,bye
2011-s1-A,2011-s1,A,1,P0073,xlx_britishpoolking_xlx
2011-s1-A,2011-s1,A,32,,bye
2011-s1-A,2011-s1,A,16,P1654,TrueNightmare
2011-s1-A,2011-s1,A,17,P1381,TlNO_NICA
2011-s1-A,2011-s1,A,8,P1096,l1_stephen_1
2011-s1-A,2011-s1,A,25,,TBD
2011-s1-A,2011-s1,A,9,P0672,mvp_sicc
2011-s1-A,2011-s1,A,24,P1659,l_keel_you
2011-s1-A,2011-s1,A,4,P1425,sykology
2011-s1-A,2011-s1,A,29,,TBD
2011-s1-A,2011-s1,A,13,P1655,iiviij
2011-s1-A,2011-s1,A,20,P1536,safdarbandali
2011-s1-A,2011-s1,A,5,P1593,weekenderweekender
2011-s1-A,2011-s1,A,28,,TBD
2011-s1-A,2011-s1,A,12,P1022,poolist
2011-s1-A,2011-s1,A,21,P1667,o_r_a_
2011-s1-A,2011-s1,A,2,P1441,Xx_CK_xX
2011-s1-A,2011-s1,A,31,,bye
2011-s1-A,2011-s1,A,15,P1415,fhm_champion
2011-s1-A,2011-s1,A,18,P1620,gg_7balled
2011-s1-A,2011-s1,A,7,P1650,zZ_LaZyAsS_Zz
2011-s1-A,2011-s1,A,26,,TBD
2011-s1-A,2011-s1,A,10,P0951,adambuddy
2011-s1-A,2011-s1,A,23,P1672,ss.j0sh
2011-s1-A,2011-s1,A,3,P1158,wyte.folks
2011-s1-A,2011-s1,A,30,,TBD
2011-s1-A,2011-s1,A,14,P0140,zl_stu_lz
2011-s1-A,2011-s1,A,19,P1581,X_STRIKE_X
2011-s1-A,2011-s1,A,6,P1300,leeds_united14
2011-s1-A,2011-s1,A,27,,TBD
2011-s1-A,2011-s1,A,11,P1404,aka_hero
2011-s1-A,2011-s1,A,22,P1695,nick ownz
2011-s1-B,2011-s1,B,1,P1725,Troy_badman
2011-s1-B,2011-s1,B,32,,bye
2011-s1-B,2011-s1,B,16,P1571,A_D_A_M_
2011-s1-B,2011-s1,B,17,P1726,UN_Nautral
2011-s1-B,2011-s1,B,8,P0726,mvp_croz
2011-s1-B,2011-s1,B,25,,TBD
2011-s1-B,2011-s1,B,9,P1516,sexy.l3anker
2011-s1-B,2011-s1,B,24,,TBD
2011-s1-B,2011-s1,B,4,P1626,DDDDDAAAAANNNNN
2011-s1-B,2011-s1,B,29,,TBD
2011-s1-B,2011-s1,B,13,P1589,baracka.flocka
2011-s1-B,2011-s1,B,20,,TBD
2011-s1-B,2011-s1,B,5,P1632,l3_lvl_x
2011-s1-B,2011-s1,B,28,,TBD
2011-s1-B,2011-s1,B,12,P1576,ItsAJ
2011-s1-B,2011-s1,B,21,,TBD
2011-s1-B,2011-s1,B,2,P1603,nxs_skillz
2011-s1-B,2011-s1,B,31,,bye
2011-s1-B,2011-s1,B,15,P1430,brom884704
2011-s1-B,2011-s1,B,18,P1715,shotgun56
2011-s1-B,2011-s1,B,7,P0282,cool_combos
2011-s1-B,2011-s1,B,26,,TBD
2011-s1-B,2011-s1,B,10,P1113,lvlusti
2011-s1-B,2011-s1,B,23,,TBD
2011-s1-B,2011-s1,B,3,P1199,the_lvlag1cian
2011-s1-B,2011-s1,B,30,,TBD
2011-s1-B,2011-s1,B,14,P1623,curtisbrannan1
2011-s1-B,2011-s1,B,19,,TBD
2011-s1-B,2011-s1,B,6,P1721,tricky8br
2011-s1-B,2011-s1,B,27,,TBD
2011-s1-B,2011-s1,B,11,P1579,alex.ncal
2011-s1-B,2011-s1,B,22,,TBD
2011-s2-A,2011-s2,A,1,P1054,Killah_jason
2011-s2-A,2011-s2,A,32,,bye
2011-s2-A,2011-s2,A,16,P1678,l1_stephen_ 1
2011-s2-A,2011-s2,A,17,P1441,Xx_CK_xX
2011-s2-A,2011-s2,A,8,P1581,x_strike_x
2011-s2-A,2011-s2,A,25,P1157,shitty_attitude
2011-s2-A,2011-s2,A,9,P1567,Cocky_Guy
2011-s2-A,2011-s2,A,24,P0584,xlx_s_p_g_xlx
2011-s2-A,2011-s2,A,4,P1425,sykology
2011-s2-A,2011-s2,A,29,,bye
2011-s2-A,2011-s2,A,13,P1300,Leeds_united14
2011-s2-A,2011-s2,A,20,P1655,iiviij
2011-s2-A,2011-s2,A,5,P0951,adambuddy
2011-s2-A,2011-s2,A,28,,bye
2011-s2-A,2011-s2,A,12,P1223,i.am_the_zodiac
2011-s2-A,2011-s2,A,21,P1648,fratboywasted
2011-s2-A,2011-s2,A,2,P1713,scotpool
2011-s2-A,2011-s2,A,31,,bye
2011-s2-A,2011-s2,A,15,P1393,__Trav__
2011-s2-A,2011-s2,A,18,P1520,mvp_n00b
