match_id,playoff_id,season_id,division,round,round_name,match_no,player_a_id,player_b_id,score,winner_id,loser_id
2010-s1-B-PO-R1-M3,2010-s1-B,2010-s1,B,1,Round 1,3,P1199,,,,
2010-s1-B-PO-R1-M4,2010-s1-B,2010-s1,B,1,Round 1,4,P1506,,,,
2010-s1-B-PO-R1-M5,2010-s1-B,2010-s1,B,1,Round 1,5,P1182,,,,
2010-s1-B-PO-R1-M6,2010-s1-B,2010-s1,B,1,Round 1,6,P1416,,,,
2010-s1-B-PO-R1-M7,2010-s1-B,2010-s1,B,1,Round 1,7,P1414,,,,
2010-s1-B-PO-R1-M8,2010-s1-B,2010-s1,B,1,Round 1,8,P0344,,,,
2010-s1-B-PO-R1-M9,2010-s1-B,2010-s1,B,1,Round 1,9,P1420,,,,
2010-s1-B-PO-R1-M10,2010-s1-B,2010-s1,B,1,Round 1,10,P1422,P1313,,,
2010-s1-B-PO-R1-M11,2010-s1-B,2010-s1,B,1,Round 1,11,P1525,,,,
2010-s1-B-PO-R1-M12,2010-s1-B,2010-s1,B,1,Round 1,12,P1392,,,,
2010-s1-B-PO-R1-M13,2010-s1-B,2010-s1,B,1,Round 1,13,P0064,,,,
2010-s1-B-PO-R1-M14,2010-s1-B,2010-s1,B,1,Round 1,14,P1264,,,,
2010-s1-B-PO-R1-M15,2010-s1-B,2010-s1,B,1,Round 1,15,P1218,,,,
2010-s1-B-PO-R1-M16,2010-s1-B,2010-s1,B,1,Round 1,16,P0841,,,,
2010-s2-A-PO-R1-M1,2010-s2-A,2010-s2,A,1,Round 1,1,P1334,,,,
2010-s2-A-PO-R1-M2,2010-s2-A,2010-s2,A,1,Round 1,2,P1380,P1300,,,
2010-s2-A-PO-R1-M3,2010-s2-A,2010-s2,A,1,Round 1,3,P1022,P1397,,,
2010-s2-A-PO-R1-M4,2010-s2-A,2010-s2,A,1,Round 1,4,P0010,P1420,,,
2010-s2-A-PO-R1-M5,2010-s2-A,2010-s2,A,1,Round 1,5,P1434,,,,
2010-s2-A-PO-R1-M6,2010-s2-A,2010-s2,A,1,Round 1,6,P0951,P0757,,,
2010-s2-A-PO-R1-M7,2010-s2-A,2010-s2,A,1,Round 1,7,P1459,P1497,,,
2010-s2-A-PO-R1-M8,2010-s2-A,2010-s2,A,1,Round 1,8,P0101,P1148,,,
2010-s2-A-PO-R1-M9,2010-s2-A,2010-s2,A,1,Round 1,9,P0672,,,,
2010-s2-A-PO-R1-M10,2010-s2-A,2010-s2,A,1,Round 1,10,P1565,P1562,,,
2010-s2-A-PO-R1-M11,2010-s2-A,2010-s2,A,1,Round 1,11,P1318,P1088,,,
2010-s2-A-PO-R1-M12,2010-s2-A,2010-s2,A,1,Round 1,12,P1340,P1518,,,
2010-s2-A-PO-R1-M13,2010-s2-A,2010-s2,A,1,Round 1,13,P1441,,,,
2010-s2-A-PO-R1-M14,2010-s2-A,2010-s2,A,1,Round 1,14,P0988,P1425,,,
2010-s2-A-PO-R1-M15,2010-s2-A,2010-s2,A,1,Round 1,15,P0140,P1436,,,
2010-s2-A-PO-R1-M16,2010-s2-A,2010-s2,A,1,Round 1,16,P0073,P1557,,,
2010-s2-B-PO-R1-M1,2010-s2-B,2010-s2,B,1,Round 1,1,P1398,,,,
2010-s2-B-PO-R1-M2,2010-s2-B,2010-s2,B,1,Round 1,2,P1476,P1505,,,
2010-s2-B-PO-R1-M3,2010-s2-B,2010-s2,B,1,Round 1,3,P1495,,,,
2010-s2-B-PO-R1-M4,2010-s2-B,2010-s2,B,1,Round 1,4,P1435,,,,
2010-s2-B-PO-R1-M5,2010-s2-B,2010-s2,B,1,Round 1,5,P1516,,,,
2010-s2-B-PO-R1-M6,2010-s2-B,2010-s2,B,1,Round 1,6,P1482,P1463,,,
2010-s2-B-PO-R1-M7,2010-s2-B,2010-s2,B,1,Round 1,7,P1138,,,,
2010-s2-B-PO-R1-M8,2010-s2-B,2010-s2,B,1,Round 1,8,P1447,,,,
2010-s2-B-PO-R1-M9,2010-s2-B,2010-s2,B,1,Round 1,9,P1432,,,,
2010-s2-B-PO-R1-M10,2010-s2-B,2010-s2,B,1,Round 1,10,P1523,P1529,,,
2010-s2-B-PO-R1-M11,2010-s2-B,2010-s2,B,1,Round 1,11,P1419,,,,
2010-s2-B-PO-R1-M12,2010-s2-B,2010-s2,B,1,Round 1,12,P1478,,,,
2010-s2-B-PO-R1-M13,2010-s2-B,2010-s2,B,1,Round 1,13,P1460,,,,
2010-s2-B-PO-R1-M14,2010-s2-B,2010-s2,B,1,Round 1,14,P1113,P1400,,,
2010-s2-B-PO-R1-M15,2010-s2-B,2010-s2,B,1,Round 1,15,P1483,,,,
2010-s2-B-PO-R1-M16,2010-s2-B,2010-s2,B,1,Round 1,16,P1535,,,,
2010-s3-A-PO-R1-M1,2010-s3-A,2010-s3,A,1,Round 1,1,P1022,,,,
2010-s3-A-PO-R1-M2,2010-s3-A,2010-s3,A,1,Round 1,2,P1451,P1304,,,
2010-s3-A-PO-R1-M3,2010-s3-A,2010-s3,A,1,Round 1,3,P0951,P1498,,,
2010-s3-A-PO-R1-M4,2010-s3-A,2010-s3,A,1,Round 1,4,P1249,P1441,,,
2010-s3-A-PO-R1-M5,2010-s3-A,2010-s3,A,1,Round 1,5,P1262,,,,
2010-s3-A-PO-R1-M6,2010-s3-A,2010-s3,A,1,Round 1,6,P1300,P1539,,,
2010-s3-A-PO-R1-M7,2010-s3-A,2010-s3,A,1,Round 1,7,P0073,P1312,,,
2010-s3-A-PO-R1-M8,2010-s3-A,2010-s3,A,1,Round 1,8,P1528,P1415,,,
2010-s3-A-PO-R1-M9,2010-s3-A,2010-s3,A,1,Round 1,9,P0672,,,,
2010-s3-A-PO-R1-M10,2010-s3-A,2010-s3,A,1,Round 1,10,P1483,P1393,,,
2010-s3-A-PO-R1-M11,2010-s3-A,2010-s3,A,1,Round 1,11,P0689,P1096,,,
2010-s3-A-PO-R1-M12,2010-s3-A,2010-s3,A,1,Round 1,12,P1515,P1475,,,
2010-s3-A-PO-R1-M13,2010-s3-A,2010-s3,A,1,Round 1,13,P1334,,,,
2010-s3-A-PO-R1-M14,2010-s3-A,2010-s3,A,1,Round 1,14,P1520,P1148,,,
2010-s3-A-PO-R1-M15,2010-s3-A,2010-s3,A,1,Round 1,15,P1425,P1517,,,
2010-s3-A-PO-R1-M16,2010-s3-A,2010-s3,A,1,Round 1,16,P0969,P1399,,,
2010-s3-B-PO-R1-M1,2010-s3-B,2010-s3,B,1,Round 1,1,P1419,,,,
2010-s3-B-PO-R1-M2,2010-s3-B,2010-s3,B,1,Round 1,2,P1429,P1468,,,
2010-s3-B-PO-R1-M3,2010-s3-B,2010-s3,B,1,Round 1,3,P1554,,,,
2010-s3-B-PO-R1-M4,2010-s3-B,2010-s3,B,1,Round 1,4,P1433,,,,
2010-s3-B-PO-R1-M5,2010-s3-B,2010-s3,B,1,Round 1,5,P1440,,,,
2010-s3-B-PO-R1-M6,2010-s3-B,2010-s3,B,1,Round 1,6,P0217,,,,
2010-s3-B-PO-R1-M7,2010-s3-B,2010-s3,B,1,Round 1,7,P1113,,,,
2010-s3-B-PO-R1-M8,2010-s3-B,2010-s3,B,1,Round 1,8,P1531,,,,
2010-s3-B-PO-R1-M9,2010-s3-B,2010-s3,B,1,Round 1,9,P1516,,,,
2010-s3-B-PO-R1-M10,2010-s3-B,2010-s3,B,1,Round 1,10,P1418,P0726,,,
2010-s3-B-PO-R1-M11,2010-s3-B,2010-s3,B,1,Round 1,11,P1083,,,,
2010-s3-B-PO-R1-M12,2010-s3-B,2010-s3,B,1,Round 1,12,P1413,,,,
2010-s3-B-PO-R1-M13,2010-s3-B,2010-s3,B,1,Round 1,13,P1456,,,,
2010-s3-B-PO-R1-M14,2010-s3-B,2010-s3,B,1,Round 1,14,P1536,P1313,,,
2010-s3-B-PO-R1-M15,2010-s3-B,2010-s3,B,1,Round 1,15,P1484,,,,
2010-s3-B-PO-R1-M16,2010-s3-B,2010-s3,B,1,Round 1,16,P1396,,,,
2010-s4-A-PO-R1-M1,2010-s4-A,2010-s4,A,1,Round 1,1,P1410,,,,
2010-s4-A-PO-R1-M2,2010-s4-A,2010-s4,A,1,Round 1,2,P1419,P1446,,,
2010-s4-A-PO-R1-M3,2010-s4-A,2010-s4,A,1,Round 1,3,P0951,P1558,,,
2010-s4-A-PO-R1-M4,2010-s4-A,2010-s4,A,1,Round 1,4,P0250,P1054,,,
2010-s4-A-PO-R1-M5,2010-s4-A,2010-s4,A,1,Round 1,5,P1511,,,,
2010-s4-A-PO-R1-M6,2010-s4-A,2010-s4,A,1,Round 1,6,P1022,P1393,,,
2010-s4-A-PO-R1-M7,2010-s4-A,2010-s4,A,1,Round 1,7,P1399,P1552,,,
2010-s4-A-PO-R1-M8,2010-s4-A,2010-s4,A,1,Round 1,8,P1262,P1437,,,
2010-s4-A-PO-R1-M9,2010-s4-A,2010-s4,A,1,Round 1,9,P0754,,,,
2010-s4-A-PO-R1-M10,2010-s4-A,2010-s4,A,1,Round 1,10,P1457,P1381,,,
2010-s4-A-PO-R1-M11,2010-s4-A,2010-s4,A,1,Round 1,11,P1223,P1503,,,
2010-s4-A-PO-R1-M12,2010-s4-A,2010-s4,A,1,Round 1,12,P0969,P1406,,,
2010-s4-A-PO-R1-M13,2010-s4-A,2010-s4,A,1,Round 1,13,P1404,,,,
2010-s4-A-PO-R1-M14,2010-s4-A,2010-s4,A,1,Round 1,14,P1452,P1539,,,
2010-s4-A-PO-R1-M15,2010-s4-A,2010-s4,A,1,Round 1,15,P0073,P1504,,,
2010-s4-A-PO-R1-M16,2010-s4-A,2010-s4,A,1,Round 1,16,P1180,P1403,,,
2010-s4-B-PO-R1-M1,2010-s4-B,2010-s4,B,1,Round 1,1,P1440,,,,
2010-s4-B-PO-R1-M2,2010-s4-B,2010-s4,B,1,Round 1,2,P1541,P1563,,,
2010-s4-B-PO-R1-M3,2010-s4-B,2010-s4,B,1,Round 1,3,P1392,,,,
2010-s4-B-PO-R1-M4,2010-s4-B,2010-s4,B,1,Round 1,4,P1507,,,,
2010-s4-B-PO-R1-M5,2010-s4-B,2010-s4,B,1,Round 1,5,P1536,,,,
2010-s4-B-PO-R1-M6,2010-s4-B,2010-s4,B,1,Round 1,6,P1456,P1473,,,
2010-s4-B-PO-R1-M7,2010-s4-B,2010-s4,B,1,Round 1,7,P1057,,,,
2010-s4-B-PO-R1-M8,2010-s4-B,2010-s4,B,1,Round 1,8,P1412,,,,
2010-s4-B-PO-R1-M9,2010-s4-B,2010-s4,B,1,Round 1,9,P1519,,,,
2010-s4-B-PO-R1-M10,2010-s4-B,2010-s4,B,1,Round 1,10,P1500,P1431,,,
2010-s4-B-PO-R1-M11,2010-s4-B,2010-s4,B,1,Round 1,11,P0383,,,,
2010-s4-B-PO-R1-M12,2010-s4-B,2010-s4,B,1,Round 1,12,P0327,,,,
2010-s4-B-PO-R1-M13,2010-s4-B,2010-s4,B,1,Round 1,13,P1465,,,,
2010-s4-B-PO-R1-M14,2010-s4-B,2010-s4,B,1,Round 1,14,P1534,P1527,,,
2010-s4-B-PO-R1-M15,2010-s4-B,2010-s4,B,1,Round 1,15,P1531,,,,
2010-s4-B-PO-R1-M16,2010-s4-B,2010-s4,B,1,Round 1,16,P1402,,,,
2011-s1-A-PO-R1-M1,2011-s1-A,2011-s1,A,1,Round 1,1,P0073,,,,
2011-s1-A-PO-R1-M2,2011-s1-A,2011-s1,A,1,Round 1,2,P1654,P1381,,,
2011-s1-A-PO-R1-M3,2011-s1-A,2011-s1,A,1,Round 1,3,P1096,,,,
2011-s1-A-PO-R1-M4,2011-s1-A,2011-s1,A,1,Round 1,4,P0672,P1659,,,
2011-s1-A-PO-R1-M5,2011-s1-A,2011-s1,A,1,Round 1,5,P1425,,,,
2011-s1-A-PO-R1-M6,2011-s1-A,2011-s1,A,1,Round 1,6,P1655,P1536,,,
2011-s1-A-PO-R1-M7,2011-s1-A,2011-s1,A,1,Round 1,7,P1593,,,,
2011-s1-A-PO-R1-M8,2011-s1-A,2011-s1,A,1,Round 1,8,P1022,P1667,,,
2011-s1-A-PO-R1-M9,2011-s1-A,2011-s1,A,1,Round 1,9,P1441,,,,
2011-s1-A-PO-R1-M10,2011-s1-A,2011-s1,A,1,Round 1,10,P1415,P1620,,,
2011-s1-A-PO-R1-M11,2011-s1-A,2011-s1,A,1,Round 1,11,P1650,,,,
2011-s1-A-PO-R1-M12,2011-s1-A,2011-s1,A,1,Round 1,12,P0951,P1672,,,
2011-s1-A-PO-R1-M13,2011-s1-A,2011-s1,A,1,Round 1,13,P1158,,,,
2011-s1-A-PO-R1-M14,2011-s1-A,2011-s1,A,1,Round 1,14,P0140,P1581,,,
2011-s1-A-PO-R1-M15,2011-s1-A,2011-s1,A,1,Round 1,15,P1300,,,,
2011-s1-A-PO-R1-M16,2011-s1-A,2011-s1,A,1,Round 1,16,P1404,P1695,,,
2011-s1-B-PO-R1-M1,2011-s1-B,2011-s1,B,1,Round 1,1,P1725,,,,
2011-s1-B-PO-R1-M2,2011-s1-B,2011-s1,B,1,Round 1,2,P1571,P1726,,,
2011-s1-B-PO-R1-M3,2011-s1-B,2011-s1,B,1,Round 1,3,P0726,,,,
2011-s1-B-PO-R1-M4,2011-s1-B,2011-s1,B,1,Round 1,4,P1516,,,,
2011-s1-B-PO-R1-M5,2011-s1-B,2011-s1,B,1,Round 1,5,P1626,,,,
2011-s1-B-PO-R1-M6,2011-s1-B,2011-s1,B,1,Round 1,6,P1589,,,,
2011-s1-B-PO-R1-M7,2011-s1-B,2011-s1,B,1,Round 1,7,P1632,,,,
2011-s1-B-PO-R1-M8,2011-s1-B,2011-s1,B,1,Round 1,8,P1576,,,,
2011-s1-B-PO-R1-M9,2011-s1-B,2011-s1,B,1,Round 1,9,P1603,,,,
2011-s1-B-PO-R1-M10,2011-s1-B,2011-s1,B,1,Round 1,10,P1430,P1715,,,
2011-s1-B-PO-R1-M11,2011-s1-B,2011-s1,B,1,Round 1,11,P0282,,,,
2011-s1-B-PO-R1-M12,2011-s1-B,2011-s1,B,1,Round 1,12,P1113,,,,
2011-s1-B-PO-R1-M13,2011-s1-B,2011-s1,B,1,Round 1,13,P1199,,,,
2011-s1-B-PO-R1-M14,2011-s1-B,2011-s1,B,1,Round 1,14,P1623,,,,
2011-s1-B-PO-R1-M15,2011-s1-B,2011-s1,B,1,Round 1,15,P1721,,,,
2011-s1-B-PO-R1-M16,2011-s1-B,2011-s1,B,1,Round 1,16,P1579,,,,
2011-s2-A-PO-R1-M1,2011-s2-A,2011-s2,A,1,Round 1,1,P1054,,,,
2011-s2-A-PO-R1-M2,2011-s2-A,2011-s2,A,1,Round 1,2,P1678,P1441,,,
2011-s2-A-PO-R1-M3,2011-s2-A,2011-s2,A,1,Round 1,3,P1581,P1157,,,
2011-s2-A-PO-R1-M4,2011-s2-A,2011-s2,A,1,Round 1,4,P1567,P0584,,,
2011-s2-A-PO-R1-M5,2011-s2-A,2011-s2,A,1,Round 1,5,P1425,,,,
2011-s2-A-PO-R1-M6,2011-s2-A,2011-s2,A,1,Round 1,6,P1300,P1655,,,
2011-s2-A-PO-R1-M7,2011-s2-A,2011-s2,A,1,Round 1,7,P0951,,,,
2011-s2-A-PO-R1-M8,2011-s2-A,2011-s2,A,1,Round 1,8,P1223,P1648,,,
2011-s2-A-PO-R1-M9,2011-s2-A,2011-s2,A,1,Round 1,9,P1713,,,,
2011-s2-A-PO-R1-M10,2011-s2-A,2011-s2,A,1,Round 1,10,P1393,P1520,,,
2011-s2-A-PO-R1-M11,2011-s2-A,2011-s2,A,1,Round 1,11,P0073,,,,
2011-s2-A-PO-R1-M12,2011-s2-A,2011-s2,A,1,Round 1,12,P0726,P1435,,,
2011-s2-A-PO-R1-M13,2011-s2-A,2011-s2,A,1,Round 1,13,P1404,,,,
2011-s2-A-PO-R1-M14,2011-s2-A,2011-s2,A,1,Round 1,14,P1594,P1602,,,
2011-s2-A-PO-R1-M15,2011-s2-A,2011-s2,A,1,Round 1,15,P0617,,,,
2011-s2-A-PO-R1-M16,2011-s2-A,2011-s2,A,1,Round 1,16,P1410,P1539,,,
2011-s2-B-PO-R1-M1,2011-s2-B,2011-s2,B,1,Round 1,1,P1536,,,,
2011-s2-B-PO-R1-M2,2011-s2-B,2011-s2,B,1,Round 1,2,P1606,P1617,,,
2011-s2-B-PO-R1-M3,2011-s2-B,2011-s2,B,1,Round 1,3,P1626,,,,
2011-s2-B-PO-R1-M4,2011-s2-B,2011-s2,B,1,Round 1,4,P1607,,,,
2011-s2-B-PO-R1-M5,2011-s2-B,2011-s2,B,1,Round 1,5,P1677,,,,
2011-s2-B-PO-R1-M6,2011-s2-B,2011-s2,B,1,Round 1,6,P1663,P0907,,,
2011-s2-B-PO-R1-M7,2011-s2-B,2011-s2,B,1,Round 1,7,P1413,,,,
2011-s2-B-PO-R1-M8,2011-s2-B,2011-s2,B,1,Round 1,8,P1204,,,,
2011-s2-B-PO-R1-M9,2011-s2-B,2011-s2,B,1,Round 1,9,P1572,,,,
2011-s2-B-PO-R1-M10,2011-s2-B,2011-s2,B,1,Round 1,10,P1313,P1516,,,
2011-s2-B-PO-R1-M11,2011-s2-B,2011-s2,B,1,Round 1,11,P1622,,,,
2011-s2-B-PO-R1-M12,2011-s2-B,2011-s2,B,1,Round 1,12,P1642,,,,
2011-s2-B-PO-R1-M13,2011-s2-B,2011-s2,B,1,Round 1,13,P1456,,,,
2011-s2-B-PO-R1-M14,2011-s2-B,2011-s2,B,1,Round 1,14,P1472,P1727,,,
2011-s2-B-PO-R1-M15,2011-s2-B,2011-s2,B,1,Round 1,15,P1554,,,,
2011-s2-B-PO-R1-M16,2011-s2-B,2011-s2,B,1,Round 1,16,P1635,,,,
2011-s3-A-PO-R1-M1,2011-s3-A,2011-s3,A,1,Round 1,1,P1334,,,,
2011-s3-A-PO-R1-M2,2011-s3-A,2011-s3,A,1,Round 1,2,P1446,P1300,,,
2011-s3-A-PO-R1-M3,2011-s3-A,2011-s3,A,1,Round 1,3,P1691,P1603,,,
2011-s3-A-PO-R1-M4,2011-s3-A,2011-s3,A,1,Round 1,4,P1096,P1593,,,
2011-s3-A-PO-R1-M5,2011-s3-A,2011-s3,A,1,Round 1,5,P1410,,,,
2011-s3-A-PO-R1-M6,2011-s3-A,2011-s3,A,1,Round 1,6,P0368,P1567,,,
2011-s3-A-PO-R1-M7,2011-s3-A,2011-s3,A,1,Round 1,7,P0010,,,,
2011-s3-A-PO-R1-M8,2011-s3-A,2011-s3,A,1,Round 1,8,P1286,P0296,,,
2011-s3-A-PO-R1-M9,2011-s3-A,2011-s3,A,1,Round 1,9,P0754,,,,
2011-s3-A-PO-R1-M10,2011-s3-A,2011-s3,A,1,Round 1,10,P1198,P1577,,,
2011-s3-A-PO-R1-M11,2011-s3-A,2011-s3,A,1,Round 1,11,P1411,,,,
2011-s3-A-PO-R1-M12,2011-s3-A,2011-s3,A,1,Round 1,12,P1157,P1607,,,
2011-s3-A-PO-R1-M13,2011-s3-A,2011-s3,A,1,Round 1,13,P1340,,,,
2011-s3-A-PO-R1-M14,2011-s3-A,2011-s3,A,1,Round 1,14,P1419,P1615,,,
2011-s3-A-PO-R1-M15,2011-s3-A,2011-s3,A,1,Round 1,15,P1630,,,,
2011-s3-A-PO-R1-M16,2011-s3-A,2011-s3,A,1,Round 1,16,P1404,P0726,,,
2011-s3-B-PO-R1-M1,2011-s3-B,2011-s3,B,1,Round 1,1,P0907,,,,
2011-s3-B-PO-R1-M2,2011-s3-B,2011-s3,B,1,Round 1,2,P1568,P1721,,,
2011-s3-B-PO-R1-M3,2011-s3-B,2011-s3,B,1,Round 1,3,P1680,,,,
2011-s3-B-PO-R1-M4,2011-s3-B,2011-s3,B,1,Round 1,4,P1653,,,,
2011-s3-B-PO-R1-M5,2011-s3-B,2011-s3,B,1,Round 1,5,P1582,,,,
2011-s3-B-PO-R1-M6,2011-s3-B,2011-s3,B,1,Round 1,6,P1609,P1634,,,
2011-s3-B-PO-R1-M7,2011-s3-B,2011-s3,B,1,Round 1,7,P1616,,,,
2011-s3-B-PO-R1-M8,2011-s3-B,2011-s3,B,1,Round 1,8,P1697,P1570,,,
2011-s3-B-PO-R1-M9,2011-s3-B,2011-s3,B,1,Round 1,9,P1531,,,,
2011-s3-B-PO-R1-M10,2011-s3-B,2011-s3,B,1,Round 1,10,P1669,P1516,,,
2011-s3-B-PO-R1-M11,2011-s3-B,2011-s3,B,1,Round 1,11,P1644,,,,
2011-s3-B-PO-R1-M12,2011-s3-B,2011-s3,B,1,Round 1,12,P1660,,,,
2011-s3-B-PO-R1-M13,2011-s3-B,2011-s3,B,1,Round 1,13,P1576,,,,
2011-s3-B-PO-R1-M14,2011-s3-B,2011-s3,B,1,Round 1,14,P1712,P1599,,,
2011-s3-B-PO-R1-M15,2011-s3-B,2011-s3,B,1,Round 1,15,P1692,,,,
2011-s3-B-PO-R1-M16,2011-s3-B,2011-s3,B,1,Round 1,16,P1430,P1606,,,
2011-s4-A-PO-R1-M1,2011-s4-A,2011-s4,A,1,Round 1,1,P1656,,,,
2011-s4-A-PO-R1-M2,2011-s4-A,2011-s4,A,1,Round 1,2,P1435,P1584,,,
2011-s4-A-PO-R1-M3,2011-s4-A,2011-s4,A,1,Round 1,3,P1198,P1075,,,
2011-s4-A-PO-R1-M4,2011-s4-A,2011-s4,A,1,Round 1,4,P1595,P1706,,,
2011-s4-A-PO-R1-M5,2011-s4-A,2011-s4,A,1,Round 1,5,P1588,,,,
2011-s4-A-PO-R1-M6,2011-s4-A,2011-s4,A,1,Round 1,6,P0984,P1578,,,
2011-s4-A-PO-R1-M7,2011-s4-A,2011-s4,A,1,Round 1,7,P0988,,,,
2011-s4-A-PO-R1-M8,2011-s4-A,2011-s4,A,1,Round 1,8,P0076,P1508,,,
2011-s4-A-PO-R1-M9,2011-s4-A,2011-s4,A,1,Round 1,9,P1425,,,,
2011-s4-A-PO-R1-M10,2011-s4-A,2011-s4,A,1,Round 1,10,P0010,P1404,,,
2011-s4-A-PO-R1-M11,2011-s4-A,2011-s4,A,1,Round 1,11,P1223,,,,
2011-s4-A-PO-R1-M12,2011-s4-A,2011-s4,A,1,Round 1,12,P1701,P0873,,,
2011-s4-A-PO-R1-M13,2011-s4-A,2011-s4,A,1,Round 1,13,P0969,,,,
2011-s4-A-PO-R1-M14,2011-s4-A,2011-s4,A,1,Round 1,14,P1300,P1085,,,
2011-s4-A-PO-R1-M15,2011-s4-A,2011-s4,A,1,Round 1,15,P1713,,,,
2011-s4-A-PO-R1-M16,2011-s4-A,2011-s4,A,1,Round 1,16,P1262,P1157,,,
2011-s4-B-PO-R1-M1,2011-s4-B,2011-s4,B,1,Round 1,1,P0907,,,,
2011-s4-B-PO-R1-M2,2011-s4-B,2011-s4,B,1,Round 1,2,P1430,P1609,,,
2011-s4-B-PO-R1-M3,2011-s4-B,2011-s4,B,1,Round 1,3,P0296,P1643,,,
2011-s4-B-PO-R1-M4,2011-s4-B,2011-s4,B,1,Round 1,4,P1607,P1573,,,
2011-s4-B-PO-R1-M5,2011-s4-B,2011-s4,B,1,Round 1,5,P1516,,,,
2011-s4-B-PO-R1-M6,2011-s4-B,2011-s4,B,1,Round 1,6,P1293,P1539,,,
2011-s4-B-PO-R1-M7,2011-s4-B,2011-s4,B,1,Round 1,7,P1673,,,,
2011-s4-B-PO-R1-M8,2011-s4-B,2011-s4,B,1,Round 1,8,P1681,P1531,,,
2011-s4-B-PO-R1-M9,2011-s4-B,2011-s4,B,1,Round 1,9,P1700,,,,
2011-s4-B-PO-R1-M10,2011-s4-B,2011-s4,B,1,Round 1,10,P1097,P1608,,,
2011-s4-B-PO-R1-M11,2011-s4-B,2011-s4,B,1,Round 1,11,P1627,,,,
2011-s4-B-PO-R1-M12,2011-s4-B,2011-s4,B,1,Round 1,12,P1653,P1674,,,
2011-s4-B-PO-R1-M13,2011-s4-B,2011-s4,B,1,Round 1,13,P1636,,,,
2011-s4-B-PO-R1-M14,2011-s4-B,2011-s4,B,1,Round 1,14,P1554,P1113,,,
2011-s4-B-PO-R1-M15,2011-s4-B,2011-s4,B,1,Round 1,15,P1580,,,,
2011-s4-B-PO-R1-M16,2011-s4-B,2011-s4,B,1,Round 1,16,P1604,P1599,,,
2011-s5-A-PO-R1-M1,2011-s5-A,2011-s5,A,1,Round 1,1,P1075,,,,
2011-s5-A-PO-R1-M2,2011-s5-A,2011-s5,A,1,Round 1,2,P0873,P1569,,,
2011-s5-A-PO-R1-M3,2011-s5-A,2011-s5,A,1,Round 1,3,P1189,,,,
2011-s5-A-PO-R1-M4,2011-s5-A,2011-s5,A,1,Round 1,4,P1719,,,,
2011-s5-A-PO-R1-M5,2011-s5-A,2011-s5,A,1,Round 1,5,P0584,,,,
2011-s5-A-PO-R1-M6,2011-s5-A,2011-s5,A,1,Round 1,6,P1158,P1380,,,
2011-s5-A-PO-R1-M7,2011-s5-A,2011-s5,A,1,Round 1,7,P1701,,,,
2011-s5-A-PO-R1-M8,2011-s5-A,2011-s5,A,1,Round 1,8,P1300,P0073,,,
2011-s5-A-PO-R1-M9,2011-s5-A,2011-s5,A,1,Round 1,9,P1334,,,,
2011-s5-A-PO-R1-M10,2011-s5-A,2011-s5,A,1,Round 1,10,P1369,P1679,,,
2011-s5-A-PO-R1-M11,2011-s5-A,2011-s5,A,1,Round 1,11,P1441,,,,
2011-s5-A-PO-R1-M12,2011-s5-A,2011-s5,A,1,Round 1,12,P1578,P0010,,,
2011-s5-A-PO-R1-M13,2011-s5-A,2011-s5,A,1,Round 1,13,P1434,,,,
2011-s5-A-PO-R1-M14,2011-s5-A,2011-s5,A,1,Round 1,14,P1588,P1425,,,
2011-s5-A-PO-R1-M15,2011-s5-A,2011-s5,A,1,Round 1,15,P1689,,,,
2011-s5-A-PO-R1-M16,2011-s5-A,2011-s5,A,1,Round 1,16,P1585,P1096,,,
2011-s5-B-PO-R1-M1,2011-s5-B,2011-s5,B,1,Round 1,1,P1138,,,,
2011-s5-B-PO-R1-M2,2011-s5-B,2011-s5,B,1,Round 1,2,P1675,P1590,,,
2011-s5-B-PO-R1-M3,2011-s5-B,2011-s5,B,1,Round 1,3,P1335,,,,
2011-s5-B-PO-R1-M4,2011-s5-B,2011-s5,B,1,Round 1,4,P0296,,,,
2011-s5-B-PO-R1-M5,2011-s5-B,2011-s5,B,1,Round 1,5,P1430,,,,
2011-s5-B-PO-R1-M6,2011-s5-B,2011-s5,B,1,Round 1,6,P1536,P1570,,,
2011-s5-B-PO-R1-M7,2011-s5-B,2011-s5,B,1,Round 1,7,P1665,,,,
2011-s5-B-PO-R1-M8,2011-s5-B,2011-s5,B,1,Round 1,8,P1671,P0024,,,
2011-s5-B-PO-R1-M9,2011-s5-B,2011-s5,B,1,Round 1,9,P1591,,,,
2011-s5-B-PO-R1-M10,2011-s5-B,2011-s5,B,1,Round 1,10,P1439,P1531,,,
2011-s5-B-PO-R1-M11,2011-s5-B,2011-s5,B,1,Round 1,11,P1587,,,,
2011-s5-B-PO-R1-M12,2011-s5-B,2011-s5,B,1,Round 1,12,P1572,,,,
2011-s5-B-PO-R1-M13,2011-s5-B,2011-s5,B,1,Round 1,13,P1651,,,,
2011-s5-B-PO-R1-M14,2011-s5-B,2011-s5,B,1,Round 1,14,P1611,P1698,,,
2011-s5-B-PO-R1-M15,2011-s5-B,2011-s5,B,1,Round 1,15,P1516,,,,
2011-s5-B-PO-R1-M16,2011-s5-B,2011-s5,B,1,Round 1,16,P1010,P1662,,,
2012-s1-A-PO-R1-M1,2012-s1-A,2012-s1,A,1,Round 1,1,P1585,,7-0,P1585,
