player_id,season_id,division,group_id,group_letter,group_played,group_wins,group_losses,group_points,group_win_pct,made_playoffs,playoff_seed,result
P0772,2012-s3,A,2012-s3-A-GA,A,6,2,4,6,33.3,False,,Group stage
P1251,2012-s3,A,2012-s3-A-GA,A,6,3,2,10,50.0,True,17,Champion
P1731,2012-s3,A,2012-s3-A-GA,A,4,0,4,0,0.0,False,,Group stage
P0368,2012-s3,A,2012-s3-A-GA,A,6,6,0,18,100.0,True,2,Made playoffs
P1752,2012-s3,A,2012-s3-A-GA,A,6,4,2,12,66.7,True,11,Made playoffs
P0024,2012-s3,A,2012-s3-A-GA,A,5,1,4,3,20.0,False,,Group stage
P1353,2012-s3,A,2012-s3-A-GB,B,4,0,4,0,0.0,False,,Group stage
P1732,2012-s3,A,2012-s3-A-GB,B,6,6,0,18,100.0,True,1,Made playoffs
P1755,2012-s3,A,2012-s3-A-GB,B,4,0,3,1,0.0,False,,Group stage
P1765,2012-s3,A,2012-s3-A-GB,B,6,3,2,10,50.0,True,18,Made playoffs
P1096,2012-s3,A,2012-s3-A-GB,B,5,4,1,12,80.0,True,13,Made playoffs
P1835,2012-s3,A,2012-s3-A-GB,B,3,0,2,1,0.0,False,,Group stage
P1531,2012-s3,A,2012-s3-A-GB,B,6,2,3,7,33.3,False,,Group stage
P1775,2012-s3,A,2012-s3-A-GC,C,6,3,3,9,50.0,True,24,Made playoffs
P1845,2012-s3,A,2012-s3-A-GC,C,4,0,4,0,0.0,False,,Group stage
P0951,2012-s3,A,2012-s3-A-GC,C,6,3,3,9,50.0,False,,Group stage
P1588,2012-s3,A,2012-s3-A-GC,C,6,4,2,12,66.7,True,12,Made playoffs
P0182,2012-s3,A,2012-s3-A-GC,C,5,4,0,13,80.0,True,6,Made playoffs
P1771,2012-s3,A,2012-s3-A-GC,C,4,0,3,1,0.0,False,,Group stage
P1419,2012-s3,A,2012-s3-A-GC,C,5,3,2,9,60.0,True,19,Made playoffs
P0969,2012-s3,A,2012-s3-A-GD,D,6,5,1,15,83.3,True,3,Runner-up
P1830,2012-s3,A,2012-s3-A-GD,D,6,2,2,8,33.3,False,,Group stage
P1104,2012-s3,A,2012-s3-A-GD,D,4,3,1,9,75.0,True,20,Made playoffs
P0464,2012-s3,A,2012-s3-A-GD,D,5,2,3,6,40.0,False,,Group stage
P1396,2012-s3,A,2012-s3-A-GD,D,4,0,3,1,0.0,False,,Group stage
P1063,2012-s3,A,2012-s3-A-GD,D,6,4,1,13,66.7,True,8,Made playoffs
P1437,2012-s3,A,2012-s3-A-GD,D,5,0,5,0,0.0,False,,Group stage
P1793,2012-s3,A,2012-s3-A-GE,E,6,4,2,12,66.7,True,9,Made playoffs
P1567,2012-s3,A,2012-s3-A-GE,E,5,4,1,12,80.0,True,5,Made playoffs
P1425,2012-s3,A,2012-s3-A-GE,E,4,2,2,6,50.0,False,,Group stage
P1398,2012-s3,A,2012-s3-A-GE,E,5,2,3,6,40.0,False,,Group stage
P1839,2012-s3,A,2012-s3-A-GE,E,5,4,1,12,80.0,True,16,Made playoffs
P1818,2012-s3,A,2012-s3-A-GE,E,6,2,4,6,33.3,False,,Group stage
P1739,2012-s3,A,2012-s3-A-GE,E,5,0,5,0,0.0,False,,Group stage
P1587,2012-s3,A,2012-s3-A-GF,F,6,3,2,10,50.0,True,7,Made playoffs
P0223,2012-s3,A,2012-s3-A-GF,F,5,2,2,7,40.0,False,,Group stage
P1791,2012-s3,A,2012-s3-A-GF,F,6,2,1,9,33.3,True,14,Made playoffs
P1822,2012-s3,A,2012-s3-A-GF,F,2,0,2,0,0.0,False,,Group stage
P1783,2012-s3,A,2012-s3-A-GF,F,5,2,2,7,40.0,True,21,Made playoffs
P1819,2012-s3,A,2012-s3-A-GF,F,5,2,2,7,40.0,True,25,Made playoffs
P1627,2012-s3,A,2012-s3-A-GF,F,5,1,1,6,20.0,False,,Group stage
P1802,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,True,22,Made playoffs
P0064,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1316,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,True,10,Made playoffs
P1825,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,True,15,Made playoffs
P1772,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1578,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1523,2012-s3,A,2012-s3-A-GG,G,0,0,0,0,0.0,True,4,Made playoffs
P1778,2012-s3,B,2012-s3-B-GA,A,5,5,0,15,100.0,True,4,Made playoffs
P1844,2012-s3,B,2012-s3-B-GA,A,4,1,3,3,25.0,False,,Group stage
P1586,2012-s3,B,2012-s3-B-GA,A,5,3,2,9,60.0,True,11,Made playoffs
P1798,2012-s3,B,2012-s3-B-GA,A,4,0,4,0,0.0,False,,Group stage
P1823,2012-s3,B,2012-s3-B-GA,A,6,3,3,9,50.0,True,15,Made playoffs
P1800,2012-s3,B,2012-s3-B-GA,A,5,2,3,6,40.0,True,22,Made playoffs
P0248,2012-s3,B,2012-s3-B-GA,A,1,1,0,3,100.0,False,,Group stage
P1781,2012-s3,B,2012-s3-B-GB,B,5,1,4,3,20.0,False,,Group stage
P1664,2012-s3,B,2012-s3-B-GB,B,5,3,1,10,60.0,True,9,Made playoffs
P1762,2012-s3,B,2012-s3-B-GB,B,3,1,2,3,33.3,False,,Group stage
P1733,2012-s3,B,2012-s3-B-GB,B,5,4,1,12,80.0,True,5,Made playoffs
P1747,2012-s3,B,2012-s3-B-GB,B,1,0,1,0,0.0,False,,Group stage
P1827,2012-s3,B,2012-s3-B-GB,B,3,1,2,3,33.3,False,,Group stage
P1790,2012-s3,B,2012-s3-B-GB,B,3,1,1,4,33.3,True,18,Made playoffs
P1794,2012-s3,B,2012-s3-B-GC,C,4,1,3,3,25.0,False,,Group stage
P1646,2012-s3,B,2012-s3-B-GC,C,5,1,4,3,20.0,False,,Group stage
P1439,2012-s3,B,2012-s3-B-GC,C,6,4,2,12,66.7,True,8,Made playoffs
P1746,2012-s3,B,2012-s3-B-GC,C,4,4,0,12,100.0,True,13,Made playoffs
P1394,2012-s3,B,2012-s3-B-GC,C,3,1,2,3,33.3,False,,Group stage
P1792,2012-s3,B,2012-s3-B-GC,C,4,0,4,0,0.0,False,,Group stage
P1805,2012-s3,B,2012-s3-B-GC,C,6,5,1,15,83.3,True,2,Made playoffs
P1786,2012-s3,B,2012-s3-B-GD,D,5,2,2,7,40.0,True,20,Made playoffs
P1813,2012-s3,B,2012-s3-B-GD,D,5,2,2,7,40.0,True,16,Made playoffs
P1686,2012-s3,B,2012-s3-B-GD,D,5,4,0,13,80.0,False,,Group stage
P1811,2012-s3,B,2012-s3-B-GD,D,4,2,2,6,50.0,False,,Group stage
P1381,2012-s3,B,2012-s3-B-GD,D,5,2,3,6,40.0,False,,Group stage
P1807,2012-s3,B,2012-s3-B-GD,D,6,3,2,10,50.0,True,10,Made playoffs
P1744,2012-s3,B,2012-s3-B-GD,D,4,0,4,0,0.0,False,,Group stage
P1735,2012-s3,B,2012-s3-B-GE,E,6,3,3,9,50.0,True,19,Made playoffs
P1736,2012-s3,B,2012-s3-B-GE,E,4,0,4,0,0.0,False,,Group stage
P1717,2012-s3,B,2012-s3-B-GE,E,6,1,5,3,16.7,False,,Group stage
P1183,2012-s3,B,2012-s3-B-GE,E,6,5,0,16,83.3,True,1,Runner-up
P1774,2012-s3,B,2012-s3-B-GE,E,5,2,3,6,40.0,False,,Group stage
P1737,2012-s3,B,2012-s3-B-GE,E,6,4,1,13,66.7,True,7,Made playoffs
P1730,2012-s3,B,2012-s3-B-GE,E,5,3,2,9,60.0,True,14,Made playoffs
P1840,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,True,17,Made playoffs
P1779,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,True,12,Made playoffs
P1607,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,True,21,Made playoffs
P1551,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1836,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1759,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,True,6,Made playoffs
P0051,2012-s3,B,2012-s3-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1588,2012-s4,A,2012-s4-A-GA,A,5,2,2,7,40.0,False,,Group stage
P0962,2012-s4,A,2012-s4-A-GA,A,6,0,6,0,0.0,False,,Group stage
P0368,2012-s4,A,2012-s4-A-GA,A,6,4,2,12,66.7,True,9,Champion
P1791,2012-s4,A,2012-s4-A-GA,A,6,4,2,12,66.7,True,7,Made playoffs
P1104,2012-s4,A,2012-s4-A-GA,A,4,3,1,9,75.0,True,22,Made playoffs
P1316,2012-s4,A,2012-s4-A-GA,A,6,4,2,12,66.7,True,15,Made playoffs
P1138,2012-s4,A,2012-s4-A-GA,A,5,1,3,4,20.0,False,,Group stage
P1278,2012-s4,A,2012-s4-A-GB,B,6,3,1,11,50.0,True,17,Made playoffs
P1085,2012-s4,A,2012-s4-A-GB,B,6,1,3,5,16.7,False,,Group stage
P1839,2012-s4,A,2012-s4-A-GB,B,4,2,0,8,50.0,True,23,Made playoffs
P0951,2012-s4,A,2012-s4-A-GB,B,4,1,3,3,25.0,False,,Group stage
P0969,2012-s4,A,2012-s4-A-GB,B,6,4,2,12,66.7,True,6,Runner-up
P1249,2012-s4,A,2012-s4-A-GB,B,6,4,2,12,66.7,True,10,Made playoffs
P1738,2012-s4,A,2012-s4-A-GB,B,4,0,4,0,0.0,False,,Group stage
P1604,2012-s4,A,2012-s4-A-GC,C,6,1,4,4,16.7,False,,Group stage
P1793,2012-s4,A,2012-s4-A-GC,C,5,4,1,12,80.0,True,12,Made playoffs
P0182,2012-s4,A,2012-s4-A-GC,C,4,3,0,10,75.0,True,19,Made playoffs
P1805,2012-s4,A,2012-s4-A-GC,C,6,2,2,8,33.3,True,25,Made playoffs
P1755,2012-s4,A,2012-s4-A-GC,C,4,1,2,4,25.0,False,,Group stage
P1183,2012-s4,A,2012-s4-A-GC,C,5,0,5,0,0.0,False,,Group stage
P1808,2012-s4,A,2012-s4-A-GC,C,6,4,1,13,66.7,True,5,Made playoffs
P1765,2012-s4,A,2012-s4-A-GD,D,6,5,1,15,83.3,True,4,Made playoffs
P1063,2012-s4,A,2012-s4-A-GD,D,5,3,2,9,60.0,True,21,Made playoffs
P1523,2012-s4,A,2012-s4-A-GD,D,2,0,2,0,0.0,False,,Group stage
P1587,2012-s4,A,2012-s4-A-GD,D,4,1,3,3,25.0,False,,Group stage
P1398,2012-s4,A,2012-s4-A-GD,D,4,1,3,3,25.0,False,,Group stage
P1627,2012-s4,A,2012-s4-A-GD,D,2,1,1,3,50.0,False,,Group stage
P1528,2012-s4,A,2012-s4-A-GD,D,5,3,2,9,60.0,True,14,Made playoffs
P1531,2012-s4,A,2012-s4-A-GE,E,6,2,3,7,33.3,False,,Group stage
P1818,2012-s4,A,2012-s4-A-GE,E,6,0,6,0,0.0,False,,Group stage
P1567,2012-s4,A,2012-s4-A-GE,E,6,4,2,12,66.7,True,16,Made playoffs
P1802,2012-s4,A,2012-s4-A-GE,E,6,5,1,15,83.3,True,8,Made playoffs
P1251,2012-s4,A,2012-s4-A-GE,E,6,6,0,18,100.0,True,3,Made playoffs
P1396,2012-s4,A,2012-s4-A-GE,E,6,2,3,7,33.3,False,,Group stage
P1536,2012-s4,A,2012-s4-A-GE,E,6,1,5,3,16.7,False,,Group stage
P1825,2012-s4,A,2012-s4-A-GF,F,5,3,1,10,60.0,True,13,Made playoffs
P1830,2012-s4,A,2012-s4-A-GF,F,6,3,3,9,50.0,True,24,Made playoffs
P1202,2012-s4,A,2012-s4-A-GF,F,6,6,0,18,100.0,True,1,Made playoffs
P1096,2012-s4,A,2012-s4-A-GF,F,6,3,1,11,50.0,True,18,Made playoffs
P1771,2012-s4,A,2012-s4-A-GF,F,3,0,3,0,0.0,False,,Group stage
P1835,2012-s4,A,2012-s4-A-GF,F,4,0,3,1,0.0,False,,Group stage
P1824,2012-s4,A,2012-s4-A-GF,F,4,0,4,0,0.0,False,,Group stage
P0464,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1578,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,True,2,Made playoffs
P1732,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,True,11,Made playoffs
P1775,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1734,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1419,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1270,2012-s4,A,2012-s4-A-GG,G,0,0,0,0,0.0,False,,Group stage
P1381,2012-s4,B,2012-s4-B-GA,A,5,3,2,9,60.0,True,12,Made playoffs
P1850,2012-s4,B,2012-s4-B-GA,A,3,0,3,0,0.0,False,,Group stage
P1439,2012-s4,B,2012-s4-B-GA,A,5,2,3,6,40.0,False,,Group stage
P1750,2012-s4,B,2012-s4-B-GA,A,3,3,0,9,100.0,False,,Group stage
P1844,2012-s4,B,2012-s4-B-GA,A,1,0,1,0,0.0,False,,Group stage
P1742,2012-s4,B,2012-s4-B-GA,A,2,2,0,6,100.0,False,,Group stage
P1760,2012-s4,B,2012-s4-B-GA,A,3,1,2,3,33.3,False,,Group stage
P0772,2012-s4,B,2012-s4-B-GB,B,3,2,1,6,66.7,True,21,Made playoffs
P1813,2012-s4,B,2012-s4-B-GB,B,6,4,2,12,66.7,True,7,Runner-up
P1777,2012-s4,B,2012-s4-B-GB,B,4,1,3,3,25.0,False,,Group stage
P1717,2012-s4,B,2012-s4-B-GB,B,6,5,1,15,83.3,True,2,Made playoffs
P1798,2012-s4,B,2012-s4-B-GB,B,4,1,3,3,25.0,False,,Group stage
P1832,2012-s4,B,2012-s4-B-GB,B,4,0,4,0,0.0,False,,Group stage
P1837,2012-s4,B,2012-s4-B-GB,B,5,3,2,9,60.0,True,14,Made playoffs
P1437,2012-s4,B,2012-s4-B-GC,C,4,3,0,10,75.0,True,8,Made playoffs
P1735,2012-s4,B,2012-s4-B-GC,C,6,4,1,13,66.7,True,3,Made playoffs
P0327,2012-s4,B,2012-s4-B-GC,C,1,0,1,0,0.0,False,,Group stage
P1796,2012-s4,B,2012-s4-B-GC,C,2,1,1,3,50.0,False,,Group stage
P1834,2012-s4,B,2012-s4-B-GC,C,2,0,2,0,0.0,False,,Group stage
P1664,2012-s4,B,2012-s4-B-GC,C,3,2,1,6,66.7,True,17,Made playoffs
P1781,2012-s4,B,2012-s4-B-GC,C,4,0,4,0,0.0,False,,Group stage
P1772,2012-s4,B,2012-s4-B-GD,D,6,4,2,12,66.7,True,9,Made playoffs
P1840,2012-s4,B,2012-s4-B-GD,D,3,0,3,0,0.0,False,,Group stage
P1786,2012-s4,B,2012-s4-B-GD,D,5,3,2,9,60.0,True,20,Made playoffs
P1831,2012-s4,B,2012-s4-B-GD,D,4,0,4,0,0.0,False,,Group stage
P1794,2012-s4,B,2012-s4-B-GD,D,5,3,1,10,60.0,True,15,Made playoffs
P1401,2012-s4,B,2012-s4-B-GD,D,5,4,0,13,80.0,True,5,Made playoffs
P1800,2012-s4,B,2012-s4-B-GD,D,4,1,3,3,25.0,False,,Group stage
P1739,2012-s4,B,2012-s4-B-GE,E,6,4,2,12,66.7,True,6,Made playoffs
P1806,2012-s4,B,2012-s4-B-GE,E,1,0,1,0,0.0,False,,Group stage
P1646,2012-s4,B,2012-s4-B-GE,E,2,0,2,0,0.0,False,,Group stage
P1829,2012-s4,B,2012-s4-B-GE,E,4,2,1,7,50.0,True,16,Made playoffs
P1430,2012-s4,B,2012-s4-B-GE,E,4,1,3,3,25.0,False,,Group stage
P1643,2012-s4,B,2012-s4-B-GE,E,4,2,2,6,50.0,True,22,Made playoffs
P1458,2012-s4,B,2012-s4-B-GE,E,3,2,0,7,66.7,True,11,Made playoffs
P1807,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,True,10,Made playoffs
P1736,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,True,19,Made playoffs
P0164,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1779,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,True,1,Made playoffs
P1733,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,True,13,Made playoffs
P1797,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1764,2012-s4,B,2012-s4-B-GF,F,0,0,0,0,0.0,False,,Group stage
P1419,2012-s5,A,2012-s5-A-GA,A,4,1,2,4,25.0,False,,Group stage
P1202,2012-s5,A,2012-s5-A-GA,A,5,5,0,15,100.0,True,1,Made playoffs
P1526,2012-s5,A,2012-s5-A-GA,A,4,1,3,3,25.0,False,,Group stage
P1757,2012-s5,A,2012-s5-A-GA,A,5,2,2,7,40.0,True,18,Made playoffs
P1316,2012-s5,A,2012-s5-A-GA,A,1,0,1,0,0.0,False,,Group stage
P0064,2012-s5,A,2012-s5-A-GA,A,5,1,3,4,20.0,True,22,Made playoffs
P0969,2012-s5,A,2012-s5-A-GA,A,4,2,1,7,50.0,True,12,Made playoffs
P0325,2012-s5,A,2012-s5-A-GB,B,3,1,1,4,33.3,False,,Group stage
P1249,2012-s5,A,2012-s5-A-GB,B,2,1,1,3,50.0,False,,Group stage
P0984,2012-s5,A,2012-s5-A-GB,B,4,3,1,9,75.0,True,11,Made playoffs
P0464,2012-s5,A,2012-s5-A-GB,B,4,0,4,0,0.0,False,,Group stage
P1793,2012-s5,A,2012-s5-A-GB,B,6,3,3,9,50.0,True,6,Made playoffs
P1096,2012-s5,A,2012-s5-A-GB,B,3,2,0,7,66.7,False,,Group stage
P1587,2012-s5,A,2012-s5-A-GB,B,6,2,2,8,33.3,True,16,Made playoffs
P1788,2012-s5,A,2012-s5-A-GC,C,6,3,3,9,50.0,True,15,Made playoffs
P0368,2012-s5,A,2012-s5-A-GC,C,6,5,1,15,83.3,True,3,Made playoffs
P1808,2012-s5,A,2012-s5-A-GC,C,4,3,1,9,75.0,True,19,Made playoffs
P1567,2012-s5,A,2012-s5-A-GC,C,6,4,2,12,66.7,True,9,Made playoffs
P1270,2012-s5,A,2012-s5-A-GC,C,5,0,5,0,0.0,False,,Group stage
P1749,2012-s5,A,2012-s5-A-GC,C,4,2,2,6,50.0,False,,Group stage
P1846,2012-s5,A,2012-s5-A-GC,C,3,0,3,0,0.0,False,,Group stage
P1765,2012-s5,A,2012-s5-A-GD,D,6,4,1,13,66.7,True,5,Made playoffs
P0182,2012-s5,A,2012-s5-A-GD,D,5,4,1,12,80.0,True,10,Runner-up
P1578,2012-s5,A,2012-s5-A-GD,D,5,1,3,4,20.0,False,,Group stage
P1686,2012-s5,A,2012-s5-A-GD,D,2,2,0,6,100.0,False,,Group stage
P1830,2012-s5,A,2012-s5-A-GD,D,4,0,4,0,0.0,False,,Group stage
P1805,2012-s5,A,2012-s5-A-GD,D,5,1,4,3,20.0,False,,Group stage
P1085,2012-s5,A,2012-s5-A-GD,D,5,3,2,9,60.0,True,13,Made playoffs
P1758,2012-s5,A,2012-s5-A-GE,E,6,4,1,13,66.7,True,8,Made playoffs
P1809,2012-s5,A,2012-s5-A-GE,E,5,1,4,3,20.0,False,,Group stage
P1732,2012-s5,A,2012-s5-A-GE,E,6,5,0,16,83.3,True,2,Made playoffs
P1835,2012-s5,A,2012-s5-A-GE,E,3,0,3,0,0.0,False,,Group stage
P1531,2012-s5,A,2012-s5-A-GE,E,6,3,2,10,50.0,True,14,Made playoffs
P1851,2012-s5,A,2012-s5-A-GE,E,5,2,2,7,40.0,True,20,Made playoffs
P1841,2012-s5,A,2012-s5-A-GE,E,5,1,4,3,20.0,False,,Group stage
P1791,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,True,7,Made playoffs
P1825,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,True,21,Made playoffs
P1802,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,True,4,Champion
P1750,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,False,,Group stage
P1138,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,False,,Group stage
P1104,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,True,17,Made playoffs
P0689,2012-s5,A,2012-s5-A-GF,F,0,0,0,0,0.0,False,,Group stage
P1828,2012-s5,B,2012-s5-B-GA,A,5,2,3,6,40.0,True,15,Made playoffs
P1824,2012-s5,B,2012-s5-B-GA,A,5,4,0,13,80.0,True,8,Made playoffs
P0772,2012-s5,B,2012-s5-B-GA,A,3,1,1,4,33.3,False,,Group stage
P1807,2012-s5,B,2012-s5-B-GA,A,6,5,1,15,83.3,True,2,Made playoffs
P1762,2012-s5,B,2012-s5-B-GA,A,4,0,4,0,0.0,False,,Group stage
P1458,2012-s5,B,2012-s5-B-GA,A,2,0,2,0,0.0,False,,Group stage
P1857,2012-s5,B,2012-s5-B-GA,A,3,1,2,3,33.3,False,,Group stage
P1855,2012-s5,B,2012-s5-B-GB,B,2,0,2,0,0.0,False,,Group stage
P1717,2012-s5,B,2012-s5-B-GB,B,6,4,1,13,66.7,True,7,Runner-up
P1786,2012-s5,B,2012-s5-B-GB,B,5,3,2,9,60.0,True,14,Made playoffs
P1586,2012-s5,B,2012-s5-B-GB,B,4,1,1,5,25.0,False,,Group stage
P1536,2012-s5,B,2012-s5-B-GB,B,6,4,0,14,66.7,True,3,Made playoffs
P1784,2012-s5,B,2012-s5-B-GB,B,4,0,3,1,0.0,False,,Group stage
P1797,2012-s5,B,2012-s5-B-GB,B,3,0,3,0,0.0,False,,Group stage
P1768,2012-s5,B,2012-s5-B-GC,C,5,3,0,11,60.0,True,11,Made playoffs
P1771,2012-s5,B,2012-s5-B-GC,C,1,0,1,0,0.0,False,,Group stage
P1833,2012-s5,B,2012-s5-B-GC,C,4,0,3,1,0.0,False,,Group stage
P1381,2012-s5,B,2012-s5-B-GC,C,3,0,2,1,0.0,False,,Group stage
P1763,2012-s5,B,2012-s5-B-GC,C,6,4,1,13,66.7,True,6,Made playoffs
P1818,2012-s5,B,2012-s5-B-GC,C,5,4,1,12,80.0,True,4,Champion
P1736,2012-s5,B,2012-s5-B-GC,C,4,0,3,1,0.0,False,,Group stage
P1733,2012-s5,B,2012-s5-B-GD,D,6,2,3,7,33.3,False,,Group stage
P1813,2012-s5,B,2012-s5-B-GD,D,6,4,1,13,66.7,True,5,Made playoffs
P1837,2012-s5,B,2012-s5-B-GD,D,5,1,3,4,20.0,False,,Group stage
P1730,2012-s5,B,2012-s5-B-GD,D,6,1,5,3,16.7,False,,Group stage
P1826,2012-s5,B,2012-s5-B-GD,D,6,3,2,10,50.0,False,,Group stage
P1604,2012-s5,B,2012-s5-B-GD,D,4,3,1,9,75.0,True,13,Made playoffs
P0327,2012-s5,B,2012-s5-B-GD,D,5,3,2,9,60.0,False,,Group stage
P1769,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,True,9,Made playoffs
P1739,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,False,,Group stage
P1779,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,True,12,Made playoffs
P1183,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,True,16,Made playoffs
P1735,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,False,,Group stage
P1743,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,False,,Group stage
P1734,2012-s5,B,2012-s5-B-GE,E,0,0,0,0,0.0,True,1,Made playoffs
P0969,2013-s1,A,2013-s1-A-GA,A,6,3,2,10,50.0,True,13,Made playoffs
P1567,2013-s1,A,2013-s1-A-GA,A,4,3,1,9,75.0,True,21,Made playoffs
P1757,2013-s1,A,2013-s1-A-GA,A,5,3,2,9,60.0,True,17,Made playoffs
P0064,2013-s1,A,2013-s1-A-GA,A,4,0,3,1,0.0,False,,Group stage
P1918,2013-s1,A,2013-s1-A-GA,A,3,0,3,0,0.0,False,,Group stage
P1821,2013-s1,A,2013-s1-A-GA,A,5,4,1,12,80.0,True,4,Made playoffs
P1801,2013-s1,A,2013-s1-A-GA,A,3,1,2,3,33.3,False,,Group stage
P1791,2013-s1,A,2013-s1-A-GB,B,6,5,1,15,83.3,True,1,Made playoffs
P1793,2013-s1,A,2013-s1-A-GB,B,6,2,2,8,33.3,False,,Group stage
P1096,2013-s1,A,2013-s1-A-GB,B,6,4,2,12,66.7,True,7,Made playoffs
P1830,2013-s1,A,2013-s1-A-GB,B,6,3,2,10,50.0,True,16,Made playoffs
P1396,2013-s1,A,2013-s1-A-GB,B,6,2,3,7,33.3,False,,Group stage
P1874,2013-s1,A,2013-s1-A-GB,B,6,0,6,0,0.0,False,,Group stage
P0772,2013-s1,A,2013-s1-A-GB,B,6,3,3,9,50.0,True,23,Made playoffs
P1732,2013-s1,A,2013-s1-A-GC,C,5,3,1,10,60.0,True,10,Made playoffs
P1419,2013-s1,A,2013-s1-A-GC,C,5,3,2,9,60.0,False,,Group stage
P1531,2013-s1,A,2013-s1-A-GC,C,5,3,2,9,60.0,True,15,Made playoffs
P1588,2013-s1,A,2013-s1-A-GC,C,5,4,1,12,80.0,True,3,Made playoffs
P1734,2013-s1,A,2013-s1-A-GC,C,5,2,2,7,40.0,False,,Group stage
P1183,2013-s1,A,2013-s1-A-GC,C,5,0,5,0,0.0,False,,Group stage
P0076,2013-s1,A,2013-s1-A-GC,C,2,0,2,0,0.0,False,,Group stage
P1802,2013-s1,A,2013-s1-A-GD,D,5,3,2,9,60.0,False,,Group stage
P0464,2013-s1,A,2013-s1-A-GD,D,5,1,4,3,20.0,False,,Group stage
P1860,2013-s1,A,2013-s1-A-GD,D,3,1,2,3,33.3,False,,Group stage
P1270,2013-s1,A,2013-s1-A-GD,D,6,4,2,12,66.7,True,6,Made playoffs
P1526,2013-s1,A,2013-s1-A-GD,D,6,3,3,9,50.0,True,19,Made playoffs
P0709,2013-s1,A,2013-s1-A-GD,D,5,4,1,12,80.0,True,11,Made playoffs
P1435,2013-s1,A,2013-s1-A-GD,D,4,1,3,3,25.0,False,,Group stage
P1202,2013-s1,A,2013-s1-A-GE,E,5,3,1,10,60.0,True,18,Made playoffs
P1825,2013-s1,A,2013-s1-A-GE,E,5,4,1,12,80.0,True,5,Made playoffs
P1587,2013-s1,A,2013-s1-A-GE,E,6,3,2,10,50.0,True,12,Made playoffs
P1788,2013-s1,A,2013-s1-A-GE,E,5,2,3,6,40.0,False,,Group stage
P1809,2013-s1,A,2013-s1-A-GE,E,4,1,3,3,25.0,False,,Group stage
P1895,2013-s1,A,2013-s1-A-GE,E,6,3,3,9,50.0,True,22,Made playoffs
P1868,2013-s1,A,2013-s1-A-GE,E,3,0,3,0,0.0,False,,Group stage
P0368,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,True,8,Made playoffs
P1578,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,True,9,Made playoffs
P1425,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,True,20,Made playoffs
P1835,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,False,,Group stage
P1749,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,True,2,Champion
P1586,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,False,,Group stage
P1158,2013-s1,A,2013-s1-A-GF,F,0,0,0,0,0.0,False,,Group stage
